SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-11-2019,Single Family Residential,4615 Luzon St,Dallas,TX,75216,149000,4,2.0,Central Ave,1352,7187,2006,88,110,,Sold,,,http://www.redfin.com/TX/Dallas/4615-Luzon-St-75216/home/31041050,NTREIS,13957560,N,Y,32.7107299,-96.743984
PAST SALE,February-25-2019,Single Family Residential,7231 Hedge Dr,Dallas,TX,75249,129900,3,2.0,Woods,1545,6621,1978,43,84,,Sold,,,http://www.redfin.com/TX/Dallas/7231-Hedge-Dr-75249/home/31117037,NTREIS,14003394,N,Y,32.6265291,-96.9491584
PAST SALE,February-14-2019,Single Family Residential,3118 Carlson Dr,Dallas,TX,75235,199000,3,2.0,Cherrywood 03,1527,7405,1948,54,130,,Sold,,,http://www.redfin.com/TX/Dallas/3118-Carlson-Dr-75235/home/30814332,NTREIS,13958667,N,Y,32.8249003,-96.8287569
PAST SALE,January-15-2019,Condo/Co-op,4464 Chaha Rd #104,Garland,TX,75043,104994,2,2.0,Faulkner Point 02,958,590020,1981,84,110,248,Sold,,,http://www.redfin.com/TX/Garland/4464-Chaha-Rd-75043/unit-104/home/31385997,NTREIS,13938999,N,Y,32.8623286,-96.540903
PAST SALE,January-11-2019,Single Family Residential,2618 Bentley Ave,Dallas,TX,75211,149900,3,1.0,Shady Wood,1210,7449,1943,88,124,,Sold,,,http://www.redfin.com/TX/Dallas/2618-Bentley-Ave-75211/home/30855427,NTREIS,13949123,N,Y,32.7281046,-96.8623863
PAST SALE,February-14-2019,Condo/Co-op,4859 Cedar Springs Rd #241,Dallas,TX,75219,112500,1,1.0,River Oaks Condos,665,287888,1970,54,169,284,Sold,,,http://www.redfin.com/TX/Dallas/4859-Cedar-Springs-Rd-75219/unit-241/home/147581506,NTREIS,13952776,N,Y,32.8196422,-96.8218273
PAST SALE,January-29-2019,Single Family Residential,207 W Elmore Ave,Dallas,TX,75224,139900,3,1.0,Southcliff Heights,1008,5837,1940,70,139,,Sold,,,http://www.redfin.com/TX/Dallas/207-W-Elmore-Ave-75224/home/30839439,NTREIS,13986689,N,Y,32.7170161,-96.8250301
PAST SALE,January-21-2019,Single Family Residential,1339 E Pentagon Pkwy,Dallas,TX,75216,122400,3,1.0,Glendale Instl Add 04,1262,7928,1955,78,97,,Sold,,,http://www.redfin.com/TX/Dallas/1339-E-Pentagon-Pkwy-75216/home/30897871,NTREIS,13939894,N,Y,32.6839856,-96.8029071
PAST SALE,January-18-2019,Single Family Residential,4006 Ambrose Dr,Dallas,TX,75241,134900,3,1.5,Highland Hills,1110,10629,1967,81,122,,Sold,,,http://www.redfin.com/TX/Dallas/4006-Ambrose-Dr-75241/home/30945882,NTREIS,13938004,N,Y,32.6737101,-96.753644
PAST SALE,February-28-2019,Single Family Residential,8344 Danville Dr,Dallas,TX,75217,145000,3,2.0,La Norsworthys,1236,21388,1958,40,117,,Sold,,,http://www.redfin.com/TX/Dallas/8344-Danville-Dr-75217/home/30922706,NTREIS,14013484,N,Y,32.7403028,-96.676718
PAST SALE,February-28-2019,Single Family Residential,1808 Uruapan Plz,Dallas,TX,75211,149900,4,3.0,Los Encinos,1526,2701,2003,40,98,15,Sold,,,http://www.redfin.com/TX/Dallas/1808-Uruapan-Plz-75211/home/31152359,NTREIS,13980521,N,Y,32.717511,-96.9018177
PAST SALE,March-8-2019,Single Family Residential,1533 Fox Run Dr,Dallas,TX,75217,134900,3,2.0,NA,1110,6360,1983,32,122,,Sold,,,http://www.redfin.com/TX/Dallas/1533-Fox-Run-Dr-75217/home/31142820,NTREIS,13995564,N,Y,32.7388115,-96.6425895
PAST SALE,February-15-2019,Condo/Co-op,312 N Patton Ave #401,Dallas,TX,75203,149000,2,2.0,Saragosa Condos,977,18034,2006,53,153,25,Sold,,,http://www.redfin.com/TX/Dallas/312-N-Patton-Ave-75203/unit-401/home/30783203,NTREIS,13987912,N,Y,32.7497434,-96.8200269
PAST SALE,February-28-2019,Single Family Residential,7128 Winterberry Dr,Dallas,TX,75249,129900,3,2.0,Woods,1443,6839,1978,40,90,,Sold,,,http://www.redfin.com/TX/Dallas/7128-Winterberry-Dr-75249/home/31116945,NTREIS,14003409,N,Y,32.6239695,-96.9469773
PAST SALE,January-21-2019,Single Family Residential,4906 Bartlett Ave,Dallas,TX,75216,128000,3,1.0,G M Millers Reusb,1044,7405,1940,78,123,,Sold,,,http://www.redfin.com/TX/Dallas/4906-Bartlett-Ave-75216/home/30844993,NTREIS,13899118,N,Y,32.6880423,-96.7926853
PAST SALE,February-13-2019,Single Family Residential,2803 Fordham Rd,Dallas,TX,75216,100895,3,2.0,Oak Cliff Estates,1248,28270,2006,55,81,,Sold,,,http://www.redfin.com/TX/Dallas/2803-Fordham-Rd-75216/home/30904837,NTREIS,13814211,N,Y,32.7087516,-96.7782395
PAST SALE,February-22-2019,Single Family Residential,3317 Beauchamp Ave,Dallas,TX,75216,155000,3,2.0,Coleman Wofford,912,12632,1950,46,170,,Sold,,,http://www.redfin.com/TX/Dallas/3317-Beauchamp-St-75216/home/30905615,NTREIS,13981385,N,Y,32.7170019,-96.7702073
PAST SALE,March-7-2019,Single Family Residential,2539 Kathleen Ave,Dallas,TX,75216,119999,2,1.0,Fordham Heights Add,800,6621,1950,33,150,,Sold,,,http://www.redfin.com/TX/Dallas/2539-Kathleen-Ave-75216/home/30887611,NTREIS,14005102,N,Y,32.7077049,-96.7864296
PAST SALE,March-12-2019,Single Family Residential,223 W Hobson Ave,Dallas,TX,75224,119000,3,1.0,Beckley Terrace,1034,6011,1942,28,115,,Sold,,,http://www.redfin.com/TX/Dallas/223-W-Hobson-Ave-75224/home/30853323,NTREIS,13981297,N,Y,32.7152233,-96.8257
PAST SALE,March-21-2019,Single Family Residential,5103 Watson Dr,Dallas,TX,75241,119000,3,1.0,C W Bass,840,10890,1951,19,142,,Sold,,,http://www.redfin.com/TX/Dallas/5103-Watson-Dr-75241/home/30944263,NTREIS,14014488,N,Y,32.6880112,-96.7751854
PAST SALE,January-28-2019,Single Family Residential,3220 Cleveland St,Dallas,TX,75215,105000,4,2.0,Chestnut Hill,1484,6752,2005,71,71,,Sold,,,http://www.redfin.com/TX/Dallas/3220-Cleveland-St-75215/home/30795039,NTREIS,13996566,N,Y,32.7577464,-96.7766107
PAST SALE,March-27-2019,Single Family Residential,1319 Wilbur St,Dallas,TX,75224,129900,2,1.0,Elmwood,939,7492,1938,13,138,,Sold,,,http://www.redfin.com/TX/Dallas/1319-Wilbur-St-75224/home/30842877,NTREIS,14006260,N,Y,32.7225174,-96.8441243
PAST SALE,April-3-2019,Single Family Residential,716 Parkwood Dr,Dallas,TX,75224,100000,3,2.0,Southern Hills,1914,9845,1960,6,52,,Sold,,,http://www.redfin.com/TX/Dallas/716-Parkwood-Dr-75224/home/30894619,NTREIS,14032920,N,Y,32.6916403,-96.8362096
PAST SALE,February-25-2019,Condo/Co-op,7510 Holly Hill Dr #145,Dallas,TX,75231,135990,2,2.5,Holly Park Condos,1177,128197,1979,43,116,300,Sold,,,http://www.redfin.com/TX/Dallas/7510-Holly-Hill-Dr-75231/unit-145/home/30859490,NTREIS,13946395,N,Y,32.8790912,-96.7542086
PAST SALE,March-21-2019,Single Family Residential,814 E Cherry St,Duncanville,TX,75116,140000,3,2.0,FOREST HILLS,1821,8494,1971,19,77,,Sold,,,http://www.redfin.com/TX/Duncanville/814-E-Cherry-St-75116/home/31314069,NTREIS,14015531,N,Y,32.653016,-96.8922825
PAST SALE,March-28-2019,Single Family Residential,306 Cliffwood Dr,Duncanville,TX,75116,150000,3,2.0,FOREST HILLS,1781,10149,1977,12,84,,Sold,,,http://www.redfin.com/TX/Duncanville/306-Cliffwood-Dr-75116/home/31314647,NTREIS,14033208,N,Y,32.6492939,-96.8940637
PAST SALE,January-18-2019,Vacant Land,9625 Rylie Rd,Dallas,TX,75217,140000,0,,NA,,81893,,81,,,Sold,,,http://www.redfin.com/TX/Dallas/9625-Rylie-Rd-75217/home/148001623,NTREIS,13962089,N,Y,32.6912703,-96.6563714
PAST SALE,February-15-2019,Single Family Residential,10321 Cricket Dr,Dallas,TX,75217,129900,4,1.5,White,1271,7710,1982,53,102,,Sold,,,http://www.redfin.com/TX/Dallas/10321-Cricket-Dr-75217/home/31049328,NTREIS,13999728,N,Y,32.7118509,-96.6464619
PAST SALE,February-26-2019,Single Family Residential,9827 Bluffcreek Dr,Dallas,TX,75227,117000,3,1.5,St Augustine Highlands,1104,7536,1971,42,106,,Sold,,,http://www.redfin.com/TX/Dallas/9827-Bluffcreek-Dr-75227/home/30943095,NTREIS,14013689,N,Y,32.752557,-96.6522656
PAST SALE,March-5-2019,Single Family Residential,10303 Carolina Oaks Dr,Dallas,TX,75227,124999,3,1.0,Hillside Oaks Ph 05 02,964,4182,1998,35,130,,Sold,,,http://www.redfin.com/TX/Dallas/10303-Carolina-Oaks-Dr-75227/home/31146211,NTREIS,14014422,N,Y,32.7528257,-96.6455433
PAST SALE,March-26-2019,Single Family Residential,9941 Grove Oaks Blvd,Dallas,TX,75217,149000,3,1.5,Pleasant Valley,1300,7971,1969,14,115,,Sold,,,http://www.redfin.com/TX/Dallas/9941-Grove-Oaks-Blvd-75217/home/31053236,NTREIS,14011769,N,Y,32.7141855,-96.6513052
PAST SALE,January-25-2019,Single Family Residential,7634 Wesleyan Dr,Dallas,TX,75241,144500,3,2.0,Wisdom Terrace Ph 03,1272,5009,2003,74,114,,Sold,,,http://www.redfin.com/TX/Dallas/7634-Wesleyan-Dr-75241/home/30730795,NTREIS,13959039,N,Y,32.655924,-96.8120526
PAST SALE,January-30-2019,Single Family Residential,1615 Centerville Rd,Dallas,TX,75228,125000,3,1.0,Casa View Heights,920,8886,1950,69,136,,Sold,,,http://www.redfin.com/TX/Dallas/1615-Centerville-Rd-75228/home/30864276,NTREIS,14002155,N,Y,32.8433823,-96.6827856
PAST SALE,February-11-2019,Single Family Residential,3724 Sidney Dr,Mesquite,TX,75150,147500,3,1.5,Casa View Heights 21 Sec 01,1228,7449,1962,57,120,,Sold,,,http://www.redfin.com/TX/Mesquite/3724-Sidney-Dr-75150/home/31817222,NTREIS,13996842,N,Y,32.8195597,-96.6558567
PAST SALE,March-29-2019,Single Family Residential,2417 Blaydon Dr,Dallas,TX,75228,158500,4,2.0,Casa Terrace,1272,7579,1955,11,125,,Sold,,,http://www.redfin.com/TX/Dallas/2417-Blaydon-Dr-75228/home/31007914,NTREIS,14004938,N,Y,32.8118094,-96.6745251
PAST SALE,January-18-2019,Single Family Residential,6323 Benavides Dr,Dallas,TX,75217,143900,3,2.0,Stoneport Villas,1528,2875,2006,81,94,,Sold,,,http://www.redfin.com/TX/Dallas/6323-Benavides-Dr-75217/home/30772343,NTREIS,13961455,N,Y,32.715569,-96.71293
PAST SALE,March-1-2019,Single Family Residential,6539 Godfrey Ave,Dallas,TX,75217,115000,2,1.0,Evergreen Acres,769,7492,1957,39,150,,Sold,,,http://www.redfin.com/TX/Dallas/6539-Godfrey-Ave-75217/home/30918171,NTREIS,14026096,N,Y,32.72832,-96.7074899
PAST SALE,March-13-2019,Single Family Residential,7832 Bruton Rd,Dallas,TX,75217,149900,3,1.5,Bruton Terrace,1448,7187,1955,27,104,,Sold,,,http://www.redfin.com/TX/Dallas/7832-Bruton-Rd-75217/home/30915990,NTREIS,14016428,N,Y,32.7485942,-96.6871408
