SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-28-2019,Condo/Co-op,11400 Park Central Pl Unit B,Dallas,TX,75230,169000,2,2.0,Park Central Condo,1170,406676,1961,12,144,560,Sold,,,http://www.redfin.com/TX/Dallas/11400-Park-Central-Pl-75230/unit-B/home/30989002,NTREIS,13941091,N,Y,32.9043697,-96.7714201
PAST SALE,April-3-2019,Single Family Residential,1223 San Patricio Dr,Dallas,TX,75218,169000,2,1.0,Scurry,1029,10193,1946,6,164,,Sold,,,http://www.redfin.com/TX/Dallas/1223-San-Patricio-Dr-75218/home/30863000,NTREIS,14042356,N,Y,32.8391493,-96.6940763
PAST SALE,April-1-2019,Condo/Co-op,5757 E University Blvd Unit 22D,Dallas,TX,75206,155000,2,2.0,University Crossroads 01 & 02,989,249250,1983,8,157,311,Sold,,,http://www.redfin.com/TX/Dallas/5757-E-University-Blvd-75206/unit-22D/home/31125693,NTREIS,14014024,N,Y,32.8458066,-96.7686963
PAST SALE,February-22-2019,Condo/Co-op,18240 Midway Rd #303,Dallas,TX,75287,169000,2,2.5,La Bue A Vida,1037,,1982,46,163,300,Sold,,,http://www.redfin.com/TX/Dallas/18240-Midway-Rd-75287/unit-303/home/31930211,NTREIS,14005028,N,Y,32.9981075,-96.8435819
PAST SALE,January-22-2019,Single Family Residential,3434 Bogata Pl,Dallas,TX,75220,163500,5,2.0,Brownwood Park,2632,10716,1952,77,62,,Sold,,,http://www.redfin.com/TX/Dallas/3434-Bogata-Pl-75220/home/30908833,NTREIS,13962994,N,Y,32.8750232,-96.8631763
PAST SALE,March-12-2019,Single Family Residential,1710 Bogarte,Grand Prairie,TX,75051,160000,3,1.0,Lake Crest 3,1313,,1970,28,122,,Sold,,,http://www.redfin.com/TX/Grand-Prairie/1710-Bogarte-Dr-75051/home/31569170,NTREIS,13979870,N,Y,32.7171146,-96.9815282
PAST SALE,April-1-2019,Single Family Residential,2042 Cedar Crest Blvd,Dallas,TX,75203,179000,3,1.5,Cedar Crest,1633,12632,1948,8,110,,Sold,,,http://www.redfin.com/TX/Dallas/2042-Cedar-Crest-Blvd-75203/home/30888657,NTREIS,13976096,N,Y,32.7289965,-96.7952231
PAST SALE,April-5-2019,Single Family Residential,5118 Mimi Ct,Dallas,TX,75211,170000,3,2.0,Las Villas De Oak Cliff Ph 04,1318,5227,2003,4,129,,Sold,,,http://www.redfin.com/TX/Dallas/5118-Mimi-Ct-75211/home/30731059,NTREIS,14033827,N,Y,32.7197018,-96.9098662
PAST SALE,January-14-2019,Single Family Residential,3361 Springview Ave,Dallas,TX,75216,172000,3,2.0,Bonnie View Gardens,1541,11587,2018,85,112,,Sold,,,http://www.redfin.com/TX/Dallas/3361-Springview-Ave-75216/home/30905812,NTREIS,13928961,N,Y,32.714659,-96.768105
PAST SALE,February-8-2019,Vacant Land,3922 W Kiest Blvd,Dallas,TX,75233,160000,0,,NA,,87120,,60,,,Sold,,,http://www.redfin.com/TX/Dallas/3922-W-Kiest-Blvd-75233/home/30959324,NTREIS,13999879,N,Y,32.70528,-96.885564
PAST SALE,April-1-2019,Condo/Co-op,5325 Fleetwood Oaks Ave #152,Dallas,TX,75235,165000,1,1.0,Towneoaks Terrace Condo,695,79497,1964,8,237,190,Sold,,,http://www.redfin.com/TX/Dallas/5325-Fleetwood-Oaks-Ave-75235/unit-152/home/30813936,NTREIS,13993989,N,Y,32.8182261,-96.8309533
PAST SALE,April-1-2019,Vacant Land,522 Pueblo St,Dallas,TX,75212,179000,0,,Close In,,7492,1948,8,,,Sold,,,http://www.redfin.com/TX/Dallas/522-Pueblo-St-75212/home/30971967,NTREIS,13798367,N,Y,32.7803117,-96.8330733
PAST SALE,March-6-2019,Single Family Residential,2721 San Diego Dr,Dallas,TX,75228,159900,3,1.0,Casa View Heights 14,1164,7667,1955,34,137,,Sold,,,http://www.redfin.com/TX/Dallas/2721-San-Diego-Dr-75228/home/31020067,NTREIS,14010906,N,Y,32.854342,-96.6680824
PAST SALE,March-29-2019,Single Family Residential,5310 Kiamesha Way,Mesquite,TX,75150,169900,3,1.0,Country Club Estates,1128,7492,1955,11,151,,Sold,,,http://www.redfin.com/TX/Mesquite/5310-Kiamesha-Way-75150/home/31821291,NTREIS,13965751,N,Y,32.8353965,-96.6566918
PAST SALE,January-29-2019,Single Family Residential,2341 Ben Hur St,Dallas,TX,75253,170000,5,2.0,Garden Heights Add Un 2,1342,7579,2006,70,127,,Sold,,,http://www.redfin.com/TX/Dallas/2341-Ben-Hur-St-75253/home/31120004,NTREIS,13984818,N,Y,32.6751045,-96.6171485
PAST SALE,February-15-2019,Condo/Co-op,5963 Ross Ave #201,Dallas,TX,75206,159000,1,1.0,,580,6142,1985,53,274,150,Sold,,,http://www.redfin.com/TX/Dallas/5963-Ross-Ave-75206/unit-201/home/147998852,NTREIS,13965853,N,Y,32.8115963,-96.7643511
PAST SALE,February-15-2019,Single Family Residential,2935 Appaloosa Dr,Dallas,TX,75237,169500,3,2.0,Wisdom Creek Ph 01,1267,5750,2006,53,134,20,Sold,,,http://www.redfin.com/TX/Dallas/2935-Appaloosa-Dr-75237/home/30741641,NTREIS,14006960,N,Y,32.659305,-96.8669107
PAST SALE,February-28-2019,Single Family Residential,10608 Chesapeake Dr,Dallas,TX,75217,156900,4,2.0,Kensington Village Ph 01,1646,3398,1985,40,95,,Sold,,,http://www.redfin.com/TX/Dallas/10608-Chesapeake-Dr-75217/home/31141368,NTREIS,14003611,N,Y,32.7159197,-96.6417859
PAST SALE,March-6-2019,Single Family Residential,3302 Topeka Ave,Dallas,TX,75212,185000,3,2.0,Forest Dale Gardens,1176,8320,2007,34,157,,Sold,,,http://www.redfin.com/TX/Dallas/3302-Topeka-Ave-75212/home/30972965,NTREIS,13947699,N,Y,32.7821772,-96.8342853
PAST SALE,March-6-2019,Single Family Residential,1614 Lebanon Ave,Dallas,TX,75208,159999,3,1.0,Guerrants Sub,1002,7667,1951,34,160,,Sold,,,http://www.redfin.com/TX/Dallas/1614-Lebanon-Ave-75208/home/30842778,NTREIS,14017692,N,Y,32.7322518,-96.8475512
PAST SALE,January-10-2019,Single Family Residential,1622 Gillarel Springs Ln,Dallas,TX,75241,165000,3,2.0,Springs Add,1705,7492,2005,89,97,,Sold,,,http://www.redfin.com/TX/Dallas/1622-Gillarel-Springs-Ln-75241/home/30741170,NTREIS,13939997,N,Y,32.6682396,-96.7947672
PAST SALE,January-25-2019,Single Family Residential,9409 Timberbluff Rd,Dallas,TX,75249,164900,3,2.0,Woods Rev,1430,6534,1976,74,115,,Sold,,,http://www.redfin.com/TX/Dallas/9409-Timberbluff-Rd-75249/home/31114785,NTREIS,13956889,N,Y,32.6361352,-96.9486551
PAST SALE,January-25-2019,Single Family Residential,144 Bushel Ln,Dallas,TX,75241,169900,4,2.0,Wheatland Mdws Ph 02,2320,5009,2006,74,73,,Sold,,,http://www.redfin.com/TX/Dallas/144-Bushel-Ln-75241/home/30761512,NTREIS,14001461,N,Y,32.6501949,-96.8204667
PAST SALE,February-1-2019,Single Family Residential,7228 Long Canyon Trl,Dallas,TX,75249,155000,3,2.0,Woods,1614,6665,1977,67,96,,Sold,,,http://www.redfin.com/TX/Dallas/7228-Long-Canyon-Trl-75249/home/31115203,NTREIS,13954441,N,Y,32.6406391,-96.9506266
PAST SALE,February-1-2019,Single Family Residential,7630 Wesleyan Dr,Dallas,TX,75241,149900,3,2.0,Wisdom Terrace Ph 03,1341,5401,2003,67,112,,Sold,,,http://www.redfin.com/TX/Dallas/7630-Wesleyan-Dr-75241/home/30730796,NTREIS,13993713,N,Y,32.6560975,-96.8120944
PAST SALE,February-11-2019,Single Family Residential,6495 Tumbling Creek Trl,Dallas,TX,75241,172900,4,2.0,Highland Hills West,1517,6970,2018,57,114,,Sold,,,http://www.redfin.com/TX/Dallas/6495-Tumbling-Creek-Trl-75241/home/30947531,NTREIS,13953453,N,Y,32.6597156,-96.7695798
PAST SALE,February-22-2019,Single Family Residential,7815 Buford Dr,Dallas,TX,75241,149900,3,2.0,Wisdom Terrace Ph 03,1260,5009,2003,46,119,,Sold,,,http://www.redfin.com/TX/Dallas/7815-Buford-Dr-75241/home/30730852,NTREIS,14005951,N,Y,32.652869,-96.8141037
PAST SALE,February-25-2019,Single Family Residential,156 Triumph Rd,Dallas,TX,75241,168900,3,2.0,Wheatland Mdws Ph I,1820,6316,2006,43,93,,Sold,,,http://www.redfin.com/TX/Dallas/156-Triumph-Rd-75241/home/30742995,NTREIS,14008650,N,Y,32.6494752,-96.8199644
PAST SALE,February-25-2019,Single Family Residential,721 Ocean view Dr,Dallas,TX,75232,155000,3,2.0,Polk Terrace Heights,1187,7492,1963,43,131,,Sold,,,http://www.redfin.com/TX/Dallas/721-Oceanview-Dr-75232/home/31034650,NTREIS,13981755,N,Y,32.6494338,-96.8338542
PAST SALE,February-27-2019,Single Family Residential,6622 Se LEANA Ave,Dallas,TX,75241,159900,4,2.0,ALAMEDA HEIGHT,1320,9888,1950,41,121,,Sold,,,http://www.redfin.com/TX/Dallas/6622-Leana-Ave-75241/home/30948723,NTREIS,13960627,N,Y,32.6643777,-96.782507
PAST SALE,February-26-2019,Single Family Residential,7202 Christie Ln,Dallas,TX,75249,175000,3,2.0,Woods Rev,1316,7231,1976,42,133,,Sold,,,http://www.redfin.com/TX/Dallas/7202-Christie-Ln-75249/home/31116246,NTREIS,13980121,N,Y,32.6431651,-96.9462642
PAST SALE,March-6-2019,Single Family Residential,7727 Ike Ave,Dallas,TX,75241,176500,3,2.0,Wheatland Meadows Ph 03,1440,5924,2017,34,123,,Sold,,,http://www.redfin.com/TX/Dallas/7727-Ike-Ave-75241/home/142952890,NTREIS,14010652,N,Y,32.65291,-96.822469
PAST SALE,March-11-2019,Single Family Residential,4425 Trippie St,Lancaster,TX,75134,167000,3,2.0,Cedardale Highlands,1440,18774,1961,29,116,,Sold,,,http://www.redfin.com/TX/Lancaster/4425-Trippie-St-75134/home/32058190,NTREIS,13986950,N,Y,32.6417459,-96.7866479
PAST SALE,March-18-2019,Single Family Residential,1614 Gillarel Springs Ln,Dallas,TX,75241,169900,3,2.0,Springs Add,1474,7667,2009,22,115,,Sold,,,http://www.redfin.com/TX/Dallas/1614-Gillarel-Springs-Ln-75241/home/30741171,NTREIS,14027062,N,Y,32.6681544,-96.7951229
PAST SALE,March-25-2019,Single Family Residential,3243 Buckskin Dr,Dallas,TX,75241,169900,3,2.0,Cedar Creek Ranch Ph 01,1429,4487,2011,15,119,,Sold,,,http://www.redfin.com/TX/Dallas/3243-Buckskin-Dr-75241/home/30743937,NTREIS,14028039,N,Y,32.6544321,-96.7648948
PAST SALE,March-29-2019,Single Family Residential,6623 Mountain Cedar Ln,Dallas,TX,75236,165000,3,2.0,Cedar Ridge Sec 02,1713,6534,1989,11,96,,Sold,,,http://www.redfin.com/TX/Dallas/6623-Mountain-Cedar-Ln-75236/home/31155885,NTREIS,14034368,N,Y,32.6685915,-96.9352756
PAST SALE,April-5-2019,Single Family Residential,7016 Nandina Dr,Dallas,TX,75241,160000,3,2.0,Tetrakem Village,1705,7536,1975,4,94,,Sold,,,http://www.redfin.com/TX/Dallas/7016-Nandina-Dr-75241/home/31038582,NTREIS,14027601,N,Y,32.6608059,-96.7721734
PAST SALE,February-7-2019,Single Family Residential,7310 Emory Oak Ln,Dallas,TX,75249,168000,4,2.0,Woods,1642,6708,1978,61,102,,Sold,,,http://www.redfin.com/TX/Dallas/7310-Emory-Oak-Ln-75249/home/31117205,NTREIS,13993160,N,Y,32.6287282,-96.9499135
PAST SALE,February-28-2019,Single Family Residential,9231 Sophora Dr,Dallas,TX,75249,173500,3,2.0,Woods,1365,6621,1980,40,127,,Sold,,,http://www.redfin.com/TX/Dallas/9231-Sophora-Dr-75249/home/31117583,NTREIS,14007414,N,Y,32.6219755,-96.9496618
PAST SALE,January-15-2019,Condo/Co-op,5981 Arapaho Rd #1302,Dallas,TX,75248,179900,2,2.0,Woodhaven Condo,1038,278305,1980,84,173,262,Sold,,,http://www.redfin.com/TX/Dallas/5981-Arapaho-Rd-75248/unit-1302/home/31192116,NTREIS,13977647,N,Y,32.9623282,-96.8051987
PAST SALE,January-25-2019,Townhouse,12756 Burninglog Ln,Dallas,TX,75243,185000,2,2.0,Chimney Hill 03 Inst,1684,2831,1973,74,110,290,Sold,,,http://www.redfin.com/TX/Dallas/12756-Burninglog-Ln-75243/home/31100164,NTREIS,13980425,N,Y,32.918285,-96.735767
PAST SALE,January-31-2019,Single Family Residential,4234 Upland Way,Garland,TX,75042,159900,3,2.0,Skillman Forest 02,1370,7187,1962,68,117,,Sold,,,http://www.redfin.com/TX/Garland/4234-Upland-Way-75042/home/31477889,NTREIS,13999950,N,Y,32.912515,-96.6967714
PAST SALE,March-4-2019,Townhouse,9337 Chimney Sweep Ln,Dallas,TX,75243,170000,3,2.0,Chimney Hill 03 Inst,1742,3746,1975,36,98,290,Sold,,,http://www.redfin.com/TX/Dallas/9337-Chimney-Sweep-Ln-75243/home/31100144,NTREIS,13988629,N,Y,32.919509,-96.736246
PAST SALE,March-25-2019,Townhouse,9206 Emberglow Ln,Dallas,TX,75243,185000,3,3.0,CHIMNEY HILL 1ST INST,1905,2614,1972,15,97,300,Sold,,,http://www.redfin.com/TX/Dallas/9206-Emberglow-Ln-75243/home/31099980,NTREIS,14012094,N,Y,32.916548,-96.737831
PAST SALE,April-3-2019,Townhouse,9406 Timberleaf Dr,Dallas,TX,75243,169900,2,2.0,Timberleaf Lane Twnhms,1097,3006,1971,6,155,140,Sold,,,http://www.redfin.com/TX/Dallas/9406-Timberleaf-Dr-75243/home/31071098,NTREIS,13996999,N,Y,32.9069618,-96.736301
PAST SALE,January-18-2019,Vacant Land,1027 Country Way,Rowlett,TX,75089,170000,0,,Country Way,,52269,,81,,79,Sold,,,http://www.redfin.com/TX/Rowlett/1027-Country-Way-75089/home/147665339,NTREIS,13949269,N,Y,32.956774,-96.523791
PAST SALE,January-23-2019,Single Family Residential,1811 Life Ave,Dallas,TX,75212,148000,3,1.0,Victory Gardens 02,1040,5571,2000,76,142,,Sold,,,http://www.redfin.com/TX/Dallas/1811-Life-Ave-75212/home/30976009,NTREIS,13971422,N,Y,32.7864542,-96.8483543
PAST SALE,February-1-2019,Condo/Co-op,4777 Cedar Springs Rd Unit 5F,Dallas,TX,75219,169000,1,1.5,Parkside Cedar Spgs Bldg 5,803,185217,1983,67,210,278,Sold,,,http://www.redfin.com/TX/Dallas/4777-Cedar-Springs-Rd-75219/unit-5-F/home/143844251,NTREIS,13984410,N,Y,32.8185702,-96.8207048
PAST SALE,January-28-2019,Single Family Residential,11303 Castolon Dr,Dallas,TX,75228,150000,3,2.0,Casa View Heights,788,7797,1950,71,190,,Sold,,,http://www.redfin.com/TX/Dallas/11303-Castolon-Dr-75228/home/30864810,NTREIS,13988338,N,Y,32.8488945,-96.6783262
PAST SALE,January-30-2019,Single Family Residential,2311 Bluffton Dr,Dallas,TX,75228,160000,3,1.0,Casa Terrace,1191,7275,1955,69,134,,Sold,,,http://www.redfin.com/TX/Dallas/2311-Bluffton-Dr-75228/home/31007871,NTREIS,13976546,N,Y,32.8126722,-96.6764465
PAST SALE,February-21-2019,Single Family Residential,11413 Rupley Ln,Dallas,TX,75218,170000,3,2.0,Gaston Park,1370,6970,1950,47,124,,Sold,,,http://www.redfin.com/TX/Dallas/11413-Rupley-Ln-75218/home/30925106,NTREIS,13971087,N,Y,32.8550727,-96.6825454
PAST SALE,February-28-2019,Single Family Residential,10854 Estacado Dr,Dallas,TX,75228,169000,3,1.0,Casa View Heights,1144,7667,1950,40,148,,Sold,,,http://www.redfin.com/TX/Dallas/10854-Estacado-Dr-75228/home/30864662,NTREIS,13991505,N,Y,32.8456801,-96.6777414
PAST SALE,March-8-2019,Single Family Residential,2623 Province Ln,Dallas,TX,75228,160000,3,1.0,Peavy Park,1596,8799,1954,32,100,,Sold,,,http://www.redfin.com/TX/Dallas/2623-Province-Ln-75228/home/31000400,NTREIS,13850295,N,Y,32.823523,-96.6695964
PAST SALE,March-8-2019,Single Family Residential,4010 Frank St,Dallas,TX,75210,157000,3,2.0,Combs N A Rev,1600,9060,2019,32,98,,Sold,,,http://www.redfin.com/TX/Dallas/4010-Frank-St-75210/home/30805163,NTREIS,14007289,N,Y,32.772184,-96.748549
PAST SALE,March-15-2019,Single Family Residential,9005 Rustown Dr,Dallas,TX,75228,165000,3,1.5,Cloverdale 05,1243,7710,1958,25,133,,Sold,,,http://www.redfin.com/TX/Dallas/9005-Rustown-Dr-75228/home/31001518,NTREIS,14025186,N,Y,32.8153814,-96.6778876
PAST SALE,March-29-2019,Single Family Residential,2833 Ruidosa Ave,Dallas,TX,75228,176900,3,2.0,Casa View Heights 06 Instl,1145,8146,1953,11,154,,Sold,,,http://www.redfin.com/TX/Dallas/2833-Ruidosa-Ave-75228/home/30865063,NTREIS,14001345,N,Y,32.8456582,-96.6666311
PAST SALE,April-2-2019,Condo/Co-op,5111 Skillman St #124,Dallas,TX,75206,168500,2,2.0,Arbor Court Condo,955,35284,1970,7,176,298,Sold,,,http://www.redfin.com/TX/Dallas/5111-Skillman-St-75206/unit-124/home/31160840,NTREIS,14031522,N,Y,32.8499116,-96.7610071
PAST SALE,March-21-2019,Single Family Residential,5221 Moneta Ln,Dallas,TX,75236,169900,3,2.0,Kirkwood Estate,1668,22216,1962,19,102,,Sold,,,http://www.redfin.com/TX/Dallas/5221-Moneta-Ln-75236/home/31058525,NTREIS,14022639,N,Y,32.682268,-96.9158612
PAST SALE,March-28-2019,Single Family Residential,4828 Mexico Ct,Dallas,TX,75236,155000,3,2.0,Paraiso Escondido Add,1352,6795,2009,12,115,,Sold,,,http://www.redfin.com/TX/Dallas/4828-Mexico-Ct-75236/home/30763797,NTREIS,13936958,N,Y,32.683125,-96.9050873
PAST SALE,February-25-2019,Condo/Co-op,4130 Newton Ave Unit H,Dallas,TX,75219,174999,1,1.5,VIEWS AT NEWTON CONDOS,808,9191,1974,43,217,242,Sold,,,http://www.redfin.com/TX/Dallas/4130-Newton-Ave-75219/unit-H/home/30765989,NTREIS,14013771,N,Y,32.8183062,-96.8056864
PAST SALE,January-31-2019,Single Family Residential,5210 Maryland Ave,Dallas,TX,75241,155000,3,2.0,Glenview Add,1415,12632,1956,68,110,,Sold,,,http://www.redfin.com/TX/Dallas/5210-Maryland-Ave-75241/home/30897948,NTREIS,13994595,N,Y,32.6819635,-96.8130572
