SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-18-2019,Single Family Residential,1103 Oakmont Dr,Richardson,TX,75081,265000,3,2.0,College Park Sec 02,2544,17860,1976,22,104,,Sold,,,http://www.redfin.com/TX/Richardson/1103-Oakmont-Dr-75081/home/31925762,NTREIS,14002536,N,Y,32.933641,-96.7065496
PAST SALE,February-6-2019,Single Family Residential,9006 Clearlake Dr,Rowlett,TX,75088,279000,3,2.5,Lakeshore Park Estates,2355,7797,1992,62,118,,Sold,,,http://www.redfin.com/TX/Rowlett/9006-Clearlake-Dr-75088/home/33931332,NTREIS,13973601,N,Y,32.9034278,-96.5139962
PAST SALE,March-6-2019,Condo/Co-op,3225 Turtle Creek Blvd #1106,Dallas,TX,75219,275000,2,2.0,Renaissance On Turtle Creek Condo,1152,154028,1998,34,239,667,Sold,,,http://www.redfin.com/TX/Dallas/3225-Turtle-Creek-Blvd-75219/unit-1106/home/30731849,NTREIS,13908310,N,Y,32.8066148,-96.8038366
PAST SALE,February-22-2019,Single Family Residential,10343 Marsh Ln,Dallas,TX,75229,325000,3,2.0,Highland North 01 Rev,1745,15333,1956,46,186,,Sold,,,http://www.redfin.com/TX/Dallas/10343-Marsh-Ln-75229/home/30929002,NTREIS,14006129,N,Y,32.8875316,-96.856473
PAST SALE,March-4-2019,Single Family Residential,1870 Avonlea Dr,Rockwall,TX,75087,280000,4,2.0,Promenade Harbour,2370,10019,2003,36,118,,Sold,,,http://www.redfin.com/TX/Rockwall/1870-Avonlea-Dr-75087/home/33945204,NTREIS,13942444,N,Y,32.964999,-96.479278
PAST SALE,January-22-2019,Single Family Residential,8212 Hunnicut Rd,Dallas,TX,75228,285000,4,2.0,Buckner Terrace 03 Sec 03 Inst,2086,10062,1963,77,137,,Sold,,,http://www.redfin.com/TX/Dallas/8212-Hunnicut-Rd-75228/home/31102376,NTREIS,13994358,N,Y,32.7991211,-96.7026005
PAST SALE,February-5-2019,Single Family Residential,7136 Teresita Trl,Dallas,TX,75227,230000,4,2.0,Buckner Terrace,1986,8930,1978,63,116,,Sold,,,http://www.redfin.com/TX/Dallas/7136-Teresita-Trl-75227/home/30906902,NTREIS,13969786,N,Y,32.7916448,-96.6897729
PAST SALE,February-8-2019,Single Family Residential,2706 San Medina Ave,Dallas,TX,75228,250000,3,2.0,Andover Hill 01,1310,9757,1953,60,191,,Sold,,,http://www.redfin.com/TX/Dallas/2706-San-Medina-Ave-75228/home/30999507,NTREIS,13997419,N,Y,32.8327413,-96.6678423
PAST SALE,February-28-2019,Single Family Residential,8642 Santa Clara Dr,Dallas,TX,75218,280000,0,,Lake Crest,826,7492,1946,40,339,,Sold,,,http://www.redfin.com/TX/Dallas/8642-Santa-Clara-Dr-75218/home/30859572,NTREIS,14006769,N,Y,32.8205929,-96.7090467
PAST SALE,March-12-2019,Single Family Residential,1802 Crest Ridge Dr,Dallas,TX,75228,265000,3,2.0,Castridge Park,1356,8843,1953,28,195,,Sold,,,http://www.redfin.com/TX/Dallas/1802-Crest-Ridge-Dr-75228/home/30862837,NTREIS,14018828,N,Y,32.8355723,-96.684676
PAST SALE,March-21-2019,Single Family Residential,10824 Palace Way,Dallas,TX,75218,275000,3,1.5,Lochwood Rev,1266,9453,1959,19,217,,Sold,,,http://www.redfin.com/TX/Dallas/10824-Palace-Way-75218/home/30863454,NTREIS,13805272,N,Y,32.8484557,-96.6906503
PAST SALE,March-29-2019,Single Family Residential,10171 Baronne Cir,Dallas,TX,75218,255000,3,1.5,Lake Highland 7,1206,9583,1953,11,211,,Sold,,,http://www.redfin.com/TX/Dallas/10171-Baronne-Cir-75218/home/30969755,NTREIS,14002243,N,Y,32.8617345,-96.7080332
PAST SALE,April-8-2019,Single Family Residential,13312 Pandora Cir,Dallas,TX,75238,267500,3,2.5,Pebblebrook,1589,3485,1985,1,168,,Sold,,,http://www.redfin.com/TX/Dallas/13312-Pandora-Cir-75238/home/31151599,NTREIS,14012156,N,Y,32.8734748,-96.6902325
PAST SALE,January-31-2019,Single Family Residential,3325 S Edelweiss Dr,Grand Prairie,TX,75052,269900,4,2.0,Park Valley 03,2045,11500,2016,68,132,,Sold,,,http://www.redfin.com/TX/Grand-Prairie/3325-S-Edelweiss-Dr-75052/home/31587476,NTREIS,13887555,N,Y,32.6931213,-96.9941406
PAST SALE,February-22-2019,Single Family Residential,3605 Pisa Mews,Dallas,TX,75236,274450,3,2.0,Capella Park,1745,6360,2018,46,157,93,Sold,,,http://www.redfin.com/TX/Dallas/3605-Pisa-Mews-75236/home/148696843,NTREIS,14000841,N,Y,32.700232,-96.944735
PAST SALE,March-1-2019,Townhouse,12344 Halima St,Dallas,TX,75243,270000,3,2.5,CAYENNE Northeast,1932,4095,2017,39,140,,Sold,,,http://www.redfin.com/TX/Dallas/12344-Hallum-St-75243/home/143838320,NTREIS,13991673,N,Y,32.9163739,-96.755169
PAST SALE,January-11-2019,Single Family Residential,3027 Dothan Ln,Dallas,TX,75229,259000,3,2.0,Royalhaven Rev,1656,8407,1959,88,156,,Sold,,,http://www.redfin.com/TX/Dallas/3027-Dothan-Ln-75229/home/30935157,NTREIS,13955746,N,Y,32.8980657,-96.876961
PAST SALE,February-28-2019,Condo/Co-op,3701 Turtle Creek Blvd Unit 9A,Dallas,TX,75219,259000,1,1.0,Turtle Creek North Condo,793,58414,1962,40,327,642,Sold,,,http://www.redfin.com/TX/Dallas/3701-Turtle-Creek-Blvd-75219/unit-9A/home/30795192,NTREIS,14006073,N,Y,32.8130094,-96.8018222
PAST SALE,February-28-2019,Single Family Residential,4605 Southampton Blvd,Garland,TX,75043,249000,3,2.0,Shores Wellington 02,2164,8799,2003,40,115,42,Sold,,,http://www.redfin.com/TX/Garland/4605-Southampton-Blvd-75043/home/32225795,NTREIS,13999846,N,Y,32.859463,-96.5660362
