SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-1-2019,Single Family Residential,11915 Jupiter Rd,Dallas,TX,75218,350000,3,2.0,Lochwood Estates,1770,8015,1959,8,198,,Sold,,,http://www.redfin.com/TX/Dallas/11915-Jupiter-Rd-75218/home/31047146,NTREIS,14031212,N,Y,32.8576572,-96.6834227
PAST SALE,March-5-2019,Single Family Residential,1041 Tipperary Dr,Dallas,TX,75218,369000,3,2.0,Lake Park Estates,1330,7971,1953,35,277,,Sold,,,http://www.redfin.com/TX/Dallas/1041-Tipperary-Dr-75218/home/30865369,NTREIS,13966941,N,Y,32.8411428,-96.7027259
PAST SALE,March-22-2019,Single Family Residential,2020 Garden Park Ct,Richardson,TX,75080,399900,3,2.5,Savoy Trace Sub,2083,4051,2013,18,192,183,Sold,,,http://www.redfin.com/TX/Richardson/2020-Garden-Park-Ct-75080/home/52056296,NTREIS,13942280,N,Y,32.9802118,-96.7630126
PAST SALE,January-25-2019,Condo/Co-op,6004 Hudson St #106,Dallas,TX,75206,405000,2,2.5,Munger Place,1571,6578,2018,74,258,288,Sold,,,http://www.redfin.com/TX/Dallas/6004-Hudson-St-75206/unit-106/home/148369484,NTREIS,13980344,N,Y,32.8099663,-96.7652652
PAST SALE,March-8-2019,Condo/Co-op,5081 Gaston Ave #701,Dallas,TX,75214,375000,2,2.5,Munger Place,1539,7405,2018,32,244,282,Sold,,,http://www.redfin.com/TX/Dallas/5081-Gaston-Ave-75214/unit-701/home/148098727,NTREIS,13852587,N,Y,32.8026763,-96.7668385
PAST SALE,March-18-2019,Condo/Co-op,1600 Abrams Rd #17,Dallas,TX,75214,349000,2,2.5,Stratford At Lakewood Condo,1907,151415,2005,22,183,305,Sold,,,http://www.redfin.com/TX/Dallas/1600-Abrams-Rd-75214/unit-17/home/30777001,NTREIS,14017828,N,Y,32.8075185,-96.7537302
PAST SALE,February-15-2019,Single Family Residential,12514 High Meadow Dr,Dallas,TX,75244,360000,3,2.0,Meadow Park 04,1510,10411,1965,53,238,3,Sold,,,http://www.redfin.com/TX/Dallas/12514-High-Meadow-Dr-75244/home/30927629,NTREIS,13991100,N,Y,32.9162077,-96.8522494
PAST SALE,January-14-2019,Single Family Residential,3451 Cedarhurst Dr,Dallas,TX,75233,364875,3,2.0,Ford,2100,29011,1954,85,174,,Sold,,,http://www.redfin.com/TX/Dallas/3451-Cedarhurst-Dr-75233/home/30961740,NTREIS,13945874,N,Y,32.7017563,-96.8684817
PAST SALE,January-17-2019,Single Family Residential,3919 Whitman Dr,Rockwall,TX,75087,349990,4,2.0,Castle Ridge Estates Ph 3,2419,11195,2018,82,145,33,Sold,,,http://www.redfin.com/TX/Dallas/3919-Whitman-Dr-75087/home/147374630,NTREIS,13874798,N,Y,32.9745,-96.4732
PAST SALE,February-28-2019,Single Family Residential,1206 Ferndale Ave,Dallas,TX,75224,355000,4,3.5,Elmwood,2438,7144,1928,40,146,,Sold,,,http://www.redfin.com/TX/Dallas/1206-Ferndale-Ave-75224/home/30843390,NTREIS,13999485,N,Y,32.7259501,-96.8423654
