SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2822 Bentley Ave,Dallas,TX,75211,99900,2,1,Sunset Crest,900,8538,1925,8,111,,Active,,,http://www.redfin.com/TX/Dallas/2822-Bentley-Ave-75211/home/30837115,NTREIS,14049298,N,Y,32.7279377,-96.8670364
MLS Listing,,Single Family Residential,4115 Marshall Dr,Dallas,TX,75210,99900,3,2,Calhoun J I,1018,4356,1947,8,98,,Active,,,http://www.redfin.com/TX/Dallas/4115-Marshall-St-75210/home/30805076,NTREIS,14048983,N,Y,32.769753,-96.7442428
MLS Listing,,Condo/Co-op,5705 Marvin Loving Dr #205,Garland,TX,75043,99900,2,1,Faulkner Point 7 Marina Del Sol 01,858,55713,1982,53,116,192,Active,,,http://www.redfin.com/TX/Garland/5705-Marvin-Loving-Dr-75043/unit-205/home/31385737,NTREIS,14017357,N,Y,32.8585625,-96.5465126
MLS Listing,,Condo/Co-op,5906 Marvin Loving Dr #207,Garland,TX,75043,99900,2,2,Faulkner Point 10-On Point,950,94046,1982,23,105,225,Active,,,http://www.redfin.com/TX/Garland/5906-Marvin-Loving-Dr-75043/unit-207/home/31454666,NTREIS,14037865,N,Y,32.8611521,-96.5439074
MLS Listing,,Condo/Co-op,7152 Fair Oaks Ave Unit 2076-7,Dallas,TX,75231,99900,3,2,LOFTS CONDOS,939,380714,1975,331,106,220,Active,,,http://www.redfin.com/TX/Dallas/7152-Fair-Oaks-Ave-75231/unit-2076-7/home/145554531,NTREIS,13834428,N,Y,32.8735744,-96.7567292
MLS Listing,,Single Family Residential,9504 Macomba,Dallas,TX,75217,99900,3,2,kelly J,1920,9845,1962,83,52,,Active,,,http://www.redfin.com/TX/Dallas/9504-Macomba-Ct-75217/home/30939614,NTREIS,13997789,N,Y,32.7325718,-96.6581951
MLS Listing,,Single Family Residential,10221 Oak Gate Ln,Dallas,TX,75217,100000,3,1.5,Heritage Place,1096,8407,1982,15,91,,Active,,,http://www.redfin.com/TX/Dallas/10221-Oak-Gate-Ln-75217/home/31142941,NTREIS,14043935,N,Y,32.7428057,-96.6473804
MLS Listing,,Single Family Residential,223 S Cliff St,Dallas,TX,75203,100000,3,1,Oak Cliff Original,2208,8494,1925,409,45,,Active,,,http://www.redfin.com/TX/Dallas/223-S-Cliff-St-75203/home/30826160,NTREIS,13777100,N,Y,32.7463373,-96.8073646
MLS Listing,,Multi-Family (2-4 Unit),2606 Marburg St,Dallas,TX,75215,100000,5,2,Hamilton Add,1794,7405,1926,21,56,,Active,,,http://www.redfin.com/TX/Dallas/2606-Marburg-St-75215/home/30807869,NTREIS,14039788,N,Y,32.7548731,-96.7572647
MLS Listing,,Single Family Residential,3107 51st St,Dallas,TX,75216,100000,3,2,Ann Arbor,1080,7187,1954,1,93,,Active,,,http://www.redfin.com/TX/Dallas/3107-51st-St-75216/home/30886148,NTREIS,14054402,N,Y,32.7012594,-96.7681575
MLS Listing,,Single Family Residential,2715 E Atoll Dr,Dallas,TX,75216,103000,3,2,Cedar Crest Village 04,1338,10411,1950,249,77,,Active,,,http://www.redfin.com/TX/Dallas/2715-E-Atoll-Dr-75216/home/30903861,NTREIS,13898734,N,Y,32.7142227,-96.7996635
