SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,11308 Park Central Pl Unit C,Dallas,TX,75230,164900,3,2.0,Park Central Condo,1278,406676,1961,205,129,575,Active,,,http://www.redfin.com/TX/Dallas/11308-Park-Central-Pl-75230/unit-C/home/30989346,NTREIS,13923751,N,Y,32.9035622,-96.7708833
MLS Listing,,Single Family Residential,4021 S Denley Dr,Dallas,TX,75216,169900,3,2.0,Bellevue,1250,7841,2019,1,136,,Active,,,http://www.redfin.com/TX/Dallas/4021-S-Denley-Dr-75216/home/30843742,NTREIS,14054921,N,Y,32.698953,-96.7980649
MLS Listing,,Condo/Co-op,7151 Gaston Ave #910,Dallas,TX,75214,189000,2,2.5,Oaks Of Lakewood Condo Ph 01,1087,195497,1983,1,174,256,Active,,,http://www.redfin.com/TX/Dallas/7151-Gaston-Ave-75214/unit-910/home/147416748,NTREIS,14054799,N,Y,32.8141089,-96.7331967
MLS Listing,,Single Family Residential,2620 Max Goldblatt Dr,Dallas,TX,75227,182000,3,2.0,Piedmont Hills,1870,7013,2000,1,97,,Active,,,http://www.redfin.com/TX/Dallas/2620-Max-Goldblatt-Dr-75227/home/31140535,NTREIS,14047322,N,Y,32.7567851,-96.6883106
MLS Listing,,Single Family Residential,710 Ella Ave,Dallas,TX,75217,189900,4,2.0,Home Gardens No 3,1658,7144,2019,1,115,,Active,,,http://www.redfin.com/TX/Dallas/710-Ella-Ave-75217/home/30918633,NTREIS,14054761,N,Y,32.7248639,-96.713978
MLS Listing,,Single Family Residential,746 Elkhart Ave,Dallas,TX,75217,189900,4,2.0,Home Gardens,1658,7144,2019,1,115,,Active,,,http://www.redfin.com/TX/Dallas/746-Elkhart-Ave-75217/home/30918732,NTREIS,14054759,N,Y,32.726095,-96.712838
MLS Listing,,Single Family Residential,1444 S Ewing Ave,Dallas,TX,75216,179900,3,1.0,Glenwood,924,8059,1923,1,195,,Active,,,http://www.redfin.com/TX/Dallas/1444-S-Ewing-Ave-75216/home/30834595,NTREIS,14054723,N,Y,32.7297119,-96.8111735
MLS Listing,,Single Family Residential,7919 Kansas Ave,Dallas,TX,75241,189000,3,2.5,Wheatland Meadows Ph 01,2146,5663,2005,1,88,,Active,,,http://www.redfin.com/TX/Dallas/7919-Kansas-Ave-75241/home/30742596,NTREIS,14054551,N,Y,32.6498614,-96.82256
MLS Listing,,Single Family Residential,3806 Shelley Blvd,Dallas,TX,75211,166000,4,2.0,Bluebonnet Acres,1619,8146,1951,1,103,,Active,,,http://www.redfin.com/TX/Dallas/3806-Shelley-Blvd-75211/home/30857040,NTREIS,14054349,N,Y,32.7281273,-96.8823924
MLS Listing,,Single Family Residential,5545 Hunters Bend Ln,Dallas,TX,75249,199900,3,2.0,Hunters Bend Ph 1b,1575,5576,2003,1,127,20,Active,,,http://www.redfin.com/TX/Dallas/5545-Hunters-Bend-Ln-75249/home/30731206,NTREIS,14054442,N,Y,32.6554192,-96.9771848
MLS Listing,,Single Family Residential,2618 Al Lipscomb Way,Dallas,TX,75215,199900,4,2.0,Edgewood,1760,8364,1916,1,114,,Active,,,http://www.redfin.com/TX/Dallas/2618-Grand-Plz-75215/home/30797029,NTREIS,14051805,N,Y,32.774474,-96.7685168
MLS Listing,,Single Family Residential,7841 Red Spring Rd,Dallas,TX,75241,187000,3,2.0,Wheatland Meadows Ph 02,1600,6708,2006,1,117,,Active,,,http://www.redfin.com/TX/Dallas/7841-Red-Spring-Rd-75241/home/30761506,NTREIS,14054302,N,Y,32.651312,-96.8215589
