SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,2900 Darby Dr,Dallas,TX,75227,55000,0,,Barbara Heights,,10019,,3,,,Active,,,http://www.redfin.com/TX/Dallas/2900-Darby-Dr-75227/home/30913820,NTREIS,14051237,N,Y,32.7604546,-96.6713506
MLS Listing,,Vacant Land,1815 Kingsley Dr,Dallas,TX,75216,46500,0,,Glendale Acres,,27094,,4,,,Active,,,http://www.redfin.com/TX/Dallas/1815-Kingsley-Dr-75216/home/30844229,NTREIS,14051794,N,Y,32.688024,-96.795259
MLS Listing,,Vacant Land,12049 Forest Glen Ln,Balch Springs,TX,75180,25000,0,,Pleasant Forest,,8059,,4,,,Active,,,http://www.redfin.com/TX/Balch-Springs/12049-Forest-Glen-Ln-75180/home/32093709,NTREIS,14047091,N,Y,32.697514,-96.620379
MLS Listing,,Vacant Land,12045 Forest Glen Ln,Balch Springs,TX,75180,25000,0,,Pleasant Forest,,8059,,4,,,Active,,,http://www.redfin.com/TX/Balch-Springs/12045-Forest-Glen-Ln-75180/home/32093706,NTREIS,14047082,N,Y,32.6973,-96.620706
MLS Listing,,Condo/Co-op,9811 Walnut St Unit F108,Dallas,TX,75243,65000,1,1.0,Richland Trace Condos,662,383764,1981,5,98,189,Active,,,http://www.redfin.com/TX/Dallas/9811-Walnut-St-75243/unit-F108/home/148542224,NTREIS,14050966,N,Y,32.9222424,-96.7160043
MLS Listing,,Vacant Land,4222 S Fitzhugh Ave,Dallas,TX,75210,75000,0,,Parks Investment Co Fitzhugh Ave,,6534,,5,,,Active,,,http://www.redfin.com/TX/Dallas/4222-S-Fitzhugh-Ave-75210/home/30804961,NTREIS,14050920,N,Y,32.776983,-96.751147
MLS Listing,,Vacant Land,2236 Van Cleave Dr,Dallas,TX,75216,65000,0,,Cedar Crest Country Club Estates,,8973,,5,,,Active,,,http://www.redfin.com/TX/Dallas/2236-Van-Cleave-Dr-75216/home/30999648,NTREIS,14050325,N,Y,32.723587,-96.785758
MLS Listing,,Vacant Land,4822 Garland Ave,Dallas,TX,75223,10000,0,,Caldwells R D,,2875,,7,,,Active,,,http://www.redfin.com/TX/Dallas/4822-Garland-Ave-75223/home/30795522,NTREIS,14049672,N,Y,32.790233,-96.759342
MLS Listing,,Vacant Land,4818 Garland Ave,Dallas,TX,75223,17000,0,,Caldwells R D,,5009,,7,,,Active,,,http://www.redfin.com/TX/Dallas/4818-Garland-Ave-75223/home/30795520,NTREIS,14049668,N,Y,32.790203,-96.759509
MLS Listing,,Condo/Co-op,9825 Walnut St #113,Dallas,TX,75243,69900,1,1.0,Richland Trace Cnodos,662,383938,1983,7,106,188,Active,,,http://www.redfin.com/TX/Dallas/9825-Walnut-St-75243/unit-113/home/31183226,NTREIS,14049487,N,Y,32.922181,-96.7160089
MLS Listing,,Condo/Co-op,5003 Skillman St Unit 212A,Dallas,TX,75206,65000,1,1.0,Arbor Court Condo,300,35284,1970,8,217,94,Active,,,http://www.redfin.com/TX/Dallas/5003-Skillman-St-75206/unit-212A/home/31161138,NTREIS,14049097,N,Y,32.8489219,-96.7613999
MLS Listing,,Vacant Land,5035 Echo Ave,Dallas,TX,75215,18000,0,,Oakland Place,,4704,,11,,,Active,,,http://www.redfin.com/TX/Dallas/5035-Echo-Ave-75215/home/30816437,NTREIS,14046213,N,Y,32.752387,-96.75015
MLS Listing,,Single Family Residential,3214 Garden Ln,Dallas,TX,75215,75000,2,1.0,dallas,708,7579,1935,12,106,,Active,,,http://www.redfin.com/TX/Dallas/3214-Garden-Ln-75215/home/30845867,NTREIS,14045705,N,Y,32.7580948,-96.7457821
MLS Listing,,Condo/Co-op,6050 Melody Ln Unit G237,Dallas,TX,75231,65900,1,1.0,Tealwood-On-The-Creek Condo,748,351616,1979,12,88,302,Active,,,http://www.redfin.com/TX/Dallas/6050-Melody-Ln-75231/unit-G237/home/160702970,NTREIS,14045696,N,Y,32.8679183,-96.7609166
MLS Listing,,Vacant Land,2823 Marder St,Dallas,TX,75215,29900,0,,South Lawn Addition,,5892,,12,,,Active,,,http://www.redfin.com/TX/Dallas/2823-Marder-St-75215/home/30816533,NTREIS,14045660,N,Y,32.7531593,-96.7518457
MLS Listing,,Vacant Land,3903 CANADA,Dallas,TX,75212,75000,0,,LEDBETTER GARDENS,,9879,,12,,,Active,,,http://www.redfin.com/TX/Dallas/3903-Canada-Dr-75212/home/30980349,NTREIS,14045627,N,Y,32.7929671,-96.8856318
MLS Listing,,Vacant Land,1603 Caldwell St,Dallas,TX,75223,18749,0,,Dickermans P L,,3790,,12,,,Active,,,http://www.redfin.com/TX/Dallas/1603-Caldwell-St-75223/home/30798511,NTREIS,14044642,N,Y,32.7816051,-96.7501311
MLS Listing,,Vacant Land,3201 Crossman Ave,Dallas,TX,75212,37500,0,,Edgefield,,2788,,14,,,Active,,,http://www.redfin.com/TX/Dallas/3201-Crossman-Ave-75212/home/30972487,NTREIS,14044686,N,Y,32.780523,-96.841238
MLS Listing,,Multi-Family (2-4 Unit),6225 Howard Ave,Dallas,TX,75227,59000,1,1.0,Peacock Terrace,724,8843,1948,15,81,,Active,,,http://www.redfin.com/TX/Dallas/6225-Howard-Ave-75227/home/30882759,NTREIS,14042085,N,Y,32.7762638,-96.7104764
MLS Listing,,Vacant Land,1315 Claude St,Dallas,TX,75203,49900,0,,Edgemont Add 04 Inst,,7527,,16,,,Active,,,http://www.redfin.com/TX/Dallas/1315-Claude-St-75203/home/30833135,NTREIS,14042739,N,Y,32.7403377,-96.8048144
MLS Listing,,Vacant Land,1218 Fletcher St,Dallas,TX,75223,47000,0,,J.D. Herndon,,6250,,16,,,Active,,,http://www.redfin.com/TX/Dallas/1218-Fletcher-St-75223/home/30796506,NTREIS,14042756,N,Y,32.7831335,-96.7581511
MLS Listing,,Vacant Land,4166 Easter Ave,Dallas,TX,75216,9900,0,,Oak Cliff Gardens,,,,17,,,Active,,,http://www.redfin.com/TX/Dallas/4166-Easter-Ave-75216/home/30854947,NTREIS,14042544,N,Y,32.700135,-96.79008
MLS Listing,,Single Family Residential,702 Ella Ave,Dallas,TX,75217,69900,3,1.0,Home Gardens,1776,6970,1956,18,39,,Active,,,http://www.redfin.com/TX/Dallas/702-Ella-Ave-75217/home/30918635,NTREIS,14041683,N,Y,32.7245967,-96.7138843
MLS Listing,,Single Family Residential,8801 Slay St,Dallas,TX,75217,60000,3,1.0,Sw Pt,1284,11151,1955,18,47,,Active,,,http://www.redfin.com/TX/Dallas/8801-Slay-St-75217/home/30924803,NTREIS,14041348,N,Y,32.7304026,-96.6680302
MLS Listing,,Condo/Co-op,7152 Fair Oaks Ave #1016,Dallas,TX,75231,69000,1,1.0,Lakeview Loft Condos,616,380714,1975,20,112,148,Active,,,http://www.redfin.com/TX/Dallas/7152-Fair-Oaks-Ave-75231/unit-1016/home/30858805,NTREIS,14039955,N,Y,32.8732059,-96.7574778
MLS Listing,,Condo/Co-op,7152 Fair Oaks Ave #1144,Dallas,TX,75231,75000,1,1.5,Lakeview,722,380714,1975,21,104,172,Active,,,http://www.redfin.com/TX/Dallas/7152-Fair-Oaks-Ave-75231/unit-1144/home/147435291,NTREIS,14039938,N,Y,32.8735744,-96.7567292
MLS Listing,,Single Family Residential,2706 Hector St,Dallas,TX,75210,75000,3,1.0,Adam Guinns Sub,1068,3354,1939,21,70,,Active,,,http://www.redfin.com/TX/Dallas/2706-Hector-St-75210/home/30804743,NTREIS,14039837,N,Y,32.7689703,-96.7502461
MLS Listing,,Single Family Residential,2739 Morning Ave,Dallas,TX,75210,75000,3,1.0,Springow,984,4008,1945,21,76,,Active,,,http://www.redfin.com/TX/Dallas/2739-Morning-Ave-75210/home/30805972,NTREIS,14039820,N,Y,32.7726434,-96.7454057
MLS Listing,,Vacant Land,937 Deerwood Dr,Dallas,TX,75232,36900,0,,Polk Terrace,,8364,1956,21,,,Active,,,http://www.redfin.com/TX/Dallas/937-Deerwood-Dr-75232/home/30937876,NTREIS,14033660,N,Y,32.6600881,-96.8388896
MLS Listing,,Vacant Land,4000 Hamilton Ave,Dallas,TX,75210,37900,0,,Hamilton Add,,5924,,22,,,Active,,,http://www.redfin.com/TX/Dallas/4000-Hamilton-Ave-75210/home/30804917,NTREIS,14039536,N,Y,32.773983,-96.7518
MLS Listing,,Vacant Land,1742 Garza Ave,Dallas,TX,75216,39900,0,,Bellvue,,7667,,22,,,Active,,,http://www.redfin.com/TX/Dallas/1742-Garza-Ave-75216/home/30843693,NTREIS,14039029,N,Y,32.700482,-96.799464
MLS Listing,,Condo/Co-op,4630 Country Creek Dr #1214,Dallas,TX,75236,62900,1,1.0,Condo,548,865276,1974,22,115,221,Active,,,http://www.redfin.com/TX/Dallas/4630-Country-Creek-Dr-75236/unit-1214/home/31058481,NTREIS,14038652,N,Y,32.697221,-96.8999106
MLS Listing,,Condo/Co-op,8110 Skillman St #1067,Dallas,TX,75231,60000,1,1.0,Windtree Condos,613,343035,1980,23,98,187,Active,,,http://www.redfin.com/TX/Dallas/8110-Skillman-St-75231/unit-1067/home/31064824,NTREIS,14037907,N,Y,32.8865954,-96.7308269
MLS Listing,,Single Family Residential,13979 Skyfrost Dr #31,Dallas,TX,75253,65000,3,2.0,Amber Village,1152,,2017,23,56,,Active,,,http://www.redfin.com/TX/Dallas/13979-Skyfrost-Dr-75253/unit-31/home/32157873,NTREIS,14037264,N,Y,32.690517,-96.575179
MLS Listing,,Condo/Co-op,4634 Country Creek Dr #1232,Dallas,TX,75236,55000,1,1.0,Condo Country Creek,739,865276,1974,25,74,220,Active,,,http://www.redfin.com/TX/Dallas/4634-Country-Creek-Dr-75236/unit-1232/home/31058502,NTREIS,14035949,N,Y,32.6970545,-96.8997429
MLS Listing,,Vacant Land,3533 Oak Creek Cir,Dallas,TX,75227,45000,0,,Flanerys,,,,29,,,Active,,,http://www.redfin.com/TX/Dallas/3533-Oak-Creek-Cir-75227/home/30885779,NTREIS,14034199,N,Y,32.768916,-96.69456
MLS Listing,,Condo/Co-op,6050 Melody Ln #262,Dallas,TX,75231,55000,1,1.0,Tealwood On The Creek Condo,748,351616,1979,31,74,267,Active,,,http://www.redfin.com/TX/Dallas/6050-Melody-Ln-75231/unit-262/home/30869476,NTREIS,14024990,N,Y,32.8678942,-96.7606844
MLS Listing,,Vacant Land,1635 Pine St,Dallas,TX,75215,20000,0,,Colonial,,7492,,31,,,Active,,,http://www.redfin.com/TX/Dallas/1635-Pine-St-75215/home/30800235,NTREIS,14031597,N,Y,32.7520979,-96.767058
MLS Listing,,Vacant Land,1631 Pine St,Dallas,TX,75215,20000,0,,Colonial,,7492,,31,,,Active,,,http://www.redfin.com/TX/Dallas/1631-Pine-St-75215/home/160542111,NTREIS,14031593,N,Y,32.752,-96.7671699
MLS Listing,,Condo/Co-op,4647 Country Creek Dr #1106,Dallas,TX,75236,70000,2,2.0,Condo Country Creek,1046,865276,1974,33,67,309,Active,,,http://www.redfin.com/TX/Dallas/4647-Country-Creek-Dr-75236/unit-1106/home/143809357,NTREIS,14029928,N,Y,32.6980241,-96.8995748
MLS Listing,,Condo/Co-op,4649 Country Creek Dr #1108,Dallas,TX,75236,75000,2,2.0,Country Creek Condo,1046,865276,1974,35,72,309,Active,,,http://www.redfin.com/TX/Dallas/4649-Country-Creek-Dr-75236/unit-1108/home/133656742,NTREIS,14028383,N,Y,32.6980002,-96.8996471
MLS Listing,,Vacant Land,5410 Riverside Dr,Dallas,TX,75235,27000,0,,Arlington Park Estates,,8756,,36,,,Active,,,http://www.redfin.com/TX/Dallas/5410-Riverside-Dr-75235/home/160516999,NTREIS,13937840,N,Y,32.813446,-96.856542
MLS Listing,,Vacant Land,4219 Ramona Ave,Dallas,TX,75216,25000,0,,Bellevue,,,,36,,,Active,,,http://www.redfin.com/TX/Dallas/4219-Ramona-Ave-75216/home/30843926,NTREIS,14028995,N,Y,32.693717,-96.803048
MLS Listing,,Condo/Co-op,9801 Walnut St Unit A103,Dallas,TX,75243,63000,1,1.0,Richland Trace Condos,551,383938,1981,37,114,160,Active,,,http://www.redfin.com/TX/Dallas/9801-Walnut-St-75243/unit-A103/home/160509431,NTREIS,14028200,N,Y,32.9224365,-96.7160786
MLS Listing,,Vacant Land,4750 Burma Rd,Dallas,TX,75216,20500,0,,Central Ave,,,,38,,,Active,,,http://www.redfin.com/TX/Dallas/4750-Burma-Rd-75216/home/31041276,NTREIS,14027740,N,Y,32.7141506,-96.7424369
MLS Listing,,Single Family Residential,4017 Sonny Cir,Dallas,TX,75210,32000,1,1.0,Lagow Spgs,444,3833,1920,38,72,,Active,,,http://www.redfin.com/TX/Dallas/4017-Sonny-Cir-75210/home/30805143,NTREIS,14021539,N,Y,32.7704939,-96.7462002
MLS Listing,,Vacant Land,3700 Ruskin St,Dallas,TX,75215,18000,0,,Ruskin & Metropolitan,,4269,,40,,,Active,,,http://www.redfin.com/TX/Dallas/3700-Ruskin-St-75215/home/30802637,NTREIS,14026184,N,Y,32.762202,-96.763647
MLS Listing,,Condo/Co-op,9601 Forest Ln #514,Dallas,TX,75243,70000,1,1.0,Forestwood on the Creek,675,169448,1983,40,104,147,Active,,,http://www.redfin.com/TX/Dallas/9601-Forest-Ln-75243/unit-514/home/31169338,NTREIS,14025867,N,Y,32.9096693,-96.7267409
MLS Listing,,Vacant Land,2511 Fatima Ave,Dallas,TX,75241,23000,0,,Carver Heights,,6142,,44,,,Active,,,http://www.redfin.com/TX/Dallas/2511-Fatima-Ave-75241/home/30949327,NTREIS,14023677,N,Y,32.6759963,-96.7806974
MLS Listing,,Vacant Land,9 Hawks Nest Ct,Dallas,TX,75227,59000,0,,Enclave At Wooded Creek,,6750,,45,,57,Active,,,http://www.redfin.com/TX/Dallas/9-Hawks-Nest-Ct-75227/home/160464310,NTREIS,14022768,N,Y,32.7791043,-96.7014923
MLS Listing,,Vacant Land,1231 Diceman Ave,Dallas,TX,75203,34813,0,,Diceman Annie,,13329,,45,,,Active,,,http://www.redfin.com/TX/Dallas/1231-Diceman-Ave-75203/home/31032082,NTREIS,14022485,N,Y,32.734609,-96.789496
MLS Listing,,Vacant Land,1223 Diceman Ave,Dallas,TX,75203,45260,0,,Annie Diceman Add Bl B,,17341,,45,,,Active,,,http://www.redfin.com/TX/Dallas/1223-Diceman-Ave-75203/home/31032084,NTREIS,14022496,N,Y,32.734863,-96.789668
MLS Listing,,Condo/Co-op,11470 Audelia Rd #357,Dallas,TX,75243,65000,1,1.0,Cambridge Condos Ph 01 03,730,435295,1983,46,89,274,Active,,,http://www.redfin.com/TX/Dallas/11470-Audelia-Rd-75243/unit-357/home/31164197,NTREIS,14021623,N,Y,32.9021213,-96.7169666
MLS Listing,,Condo/Co-op,6050 Melody Ln #137,Dallas,TX,75231,74900,1,1.0,Tealwood On The Creek Condo,748,351616,1979,52,100,267,Active,,,http://www.redfin.com/TX/Dallas/6050-Melody-Ln-75231/unit-137/home/113014255,NTREIS,14016767,N,Y,32.8679183,-96.7609166
MLS Listing,,Vacant Land,3845 Sam Cir,Dallas,TX,75233,60000,0,,Trinity Temple Addition No.3,,6490,,55,,,Active,,,http://www.redfin.com/TX/Dallas/3845-Sam-Cir-75233/home/160384787,NTREIS,14016042,N,Y,32.699967,-96.883905
MLS Listing,,Vacant Land,1224 Sunnyside Ave,Cockrell Hill,TX,75211,55000,0,,W E Mobly,,6795,,56,,,Active,,,http://www.redfin.com/TX/Dallas/1224-Sunnyside-St-75211/home/32118266,NTREIS,14015903,N,Y,32.732387,-96.888495
MLS Listing,,Single Family Residential,1566 Harris Ct,Dallas,TX,75223,69900,2,1.0,Dickermans P L,687,4095,1925,56,102,,Active,,,http://www.redfin.com/TX/Dallas/1566-Harris-Ct-75223/home/30798517,NTREIS,14015883,N,Y,32.7817088,-96.7508525
MLS Listing,,Vacant Land,3505 S Trunk Ave,Dallas,TX,75215,15000,0,,Longs S S Oakwood,,3659,,57,,,Active,,,http://www.redfin.com/TX/Dallas/3505-S-Trunk-Ave-75215/home/30799369,NTREIS,14015505,N,Y,32.768872,-96.758673
MLS Listing,,Vacant Land,4943 KILDARE Ave,Dallas,TX,75216,35100,0,,GLENDALE ACRES,,12197,,57,,,Active,,,http://www.redfin.com/TX/Dallas/4943-Kildare-Ave-75216/home/30844927,NTREIS,14015377,N,Y,32.6864274,-96.793904
MLS Listing,,Vacant Land,400 Town Creek Dr,Dallas,TX,75232,51900,0,,Glen Oaks,,,,58,,,Active,,,http://www.redfin.com/TX/Dallas/400-Town-Creek-Dr-75232/home/160368025,NTREIS,14014574,N,Y,32.681461,-96.829318
MLS Listing,,Vacant Land,1631 Fordham Rd,Dallas,TX,75216,35000,0,,Bellevue,,9627,,58,,,Active,,,http://www.redfin.com/TX/Dallas/1631-Fordham-Rd-75216/home/30843680,NTREIS,14014571,N,Y,32.6977,-96.800341
MLS Listing,,Vacant Land,3321 Willow Crest Ln,Dallas,TX,75233,75000,0,,Kimball Square 02,,,,59,,,Active,,,http://www.redfin.com/TX/Dallas/3321-Willow-Crest-Ln-75233/home/30901768,NTREIS,14012437,N,Y,32.692011,-96.8753884
MLS Listing,,Single Family Residential,3102 Kellogg Ave,Dallas,TX,75216,69000,2,1.0,Deerpath Village 04,792,11718,1950,61,87,,Active,,,http://www.redfin.com/TX/Dallas/3102-Kellogg-Ave-75216/home/30904339,NTREIS,14012160,N,Y,32.7132663,-96.7911788
MLS Listing,,Vacant Land,6316 Teague Dr,Dallas,TX,75241,25000,0,,Alameda Heights,,9583,,64,,,Active,,,http://www.redfin.com/TX/Dallas/6316-Teague-Dr-75241/home/30948790,NTREIS,14007631,N,Y,32.66902,-96.778884
MLS Listing,,Vacant Land,1930 Muncie Ave,Dallas,TX,75212,50000,0,,College Park Annex,,6534,,65,,,Active,,,http://www.redfin.com/TX/Dallas/1930-Muncie-Ave-75212/home/30987232,NTREIS,14010073,N,Y,32.774771,-96.851347
MLS Listing,,Vacant Land,5722 Bon Aire Dr,Dallas,TX,75241,45000,0,,Bon Air Add,,8015,,65,,,Active,,,http://www.redfin.com/TX/Dallas/5722-Bon-Air-Dr-75241/home/30946985,NTREIS,14010066,N,Y,32.6788219,-96.766603
MLS Listing,,Vacant Land,4840 Fellows Ln,Dallas,TX,75216,24900,0,,Central Ave,,7318,,67,,,Active,,,http://www.redfin.com/TX/Dallas/4840-Fellows-Ln-75216/home/31041184,NTREIS,14007817,N,Y,32.717342,-96.742439
MLS Listing,,Vacant Land,1731 Pablo St,Dallas,TX,75212,55000,0,,Joseph P Lynch,,7057,,68,,,Active,,,http://www.redfin.com/TX/Dallas/1731-Pablo-St-75212/home/148751469,NTREIS,14004210,N,Y,32.7740766,-96.8472606
MLS Listing,,Vacant Land,2919 SIMPSON STUART Rd,Dallas,TX,75241,26000,0,,CARVER HEIGHTS,,6166,,72,,,Active,,,http://www.redfin.com/TX/Dallas/2919-Simpson-Stuart-Rd-75241/home/30949127,NTREIS,14005701,N,Y,32.667521,-96.774214
MLS Listing,,Condo/Co-op,3240 Lombardy Ln #211,Dallas,TX,75220,65000,1,1.0,Willow Wood Condos,594,,1981,73,109,200,Active,,,http://www.redfin.com/TX/Dallas/3240-Lombardy-Ln-75220/unit-211/home/31137805,NTREIS,14004929,N,Y,32.8662099,-96.869592
MLS Listing,,Condo/Co-op,9823 Walnut St #301,Dallas,TX,75243,62000,1,1.0,Richland Trace Condos,423,,1982,73,147,120,Active,,,http://www.redfin.com/TX/Dallas/9823-Walnut-St-75243/unit-301/home/31183245,NTREIS,14004847,N,Y,32.9227059,-96.7144988
MLS Listing,,Condo/Co-op,9831 Walnut St #308,Dallas,TX,75243,62000,1,1.0,Richland Trace Condos,423,,1983,73,147,120,Active,,,http://www.redfin.com/TX/Dallas/9831-Walnut-St-75243/unit-308/home/31183295,NTREIS,14004842,N,Y,32.922129,-96.7160412
MLS Listing,,Condo/Co-op,7152 Fair Oaks Ave Unit Q1083,Dallas,TX,75231,62500,1,1.5,Lofts Condos,722,380714,1975,73,87,231,Active,,,http://www.redfin.com/TX/Dallas/7152-Fair-Oaks-Ave-75231/unit-Q1083/home/148723975,NTREIS,14004184,N,Y,32.8735759,-96.7567255
MLS Listing,,Condo/Co-op,9811 Walnut St #208,Dallas,TX,75243,58900,1,1.0,Richland Trace Condos,683,383938,1981,78,86,205,Active,,,http://www.redfin.com/TX/Dallas/9811-Walnut-St-75243/unit-208/home/31182142,NTREIS,13985346,N,Y,32.9222424,-96.7160043
MLS Listing,,Condo/Co-op,7621 Mccallum Blvd #304,Dallas,TX,75252,68900,1,1.0,Hillcrest Hollows Condos,576,32539,1984,78,120,202,Active,,,http://www.redfin.com/TX/Dallas/7621-McCallum-Blvd-75252/unit-304/home/32031933,NTREIS,14001483,N,Y,32.988288,-96.7764912
MLS Listing,,Vacant Land,2910 Preston Trl,Rockwall,TX,75087,65000,0,,Lakeside Village #2,,6882,,78,,128,Active,,,http://www.redfin.com/TX/Rockwall/2910-Preston-Trl-75087/home/33912693,NTREIS,13998755,N,Y,32.9015553,-96.4706646
MLS Listing,,Condo/Co-op,9831 Walnut St #201,Dallas,TX,75243,71000,2,1.0,Richland Trace Condos,793,383938,1983,81,90,220,Active,,,http://www.redfin.com/TX/Dallas/9831-Walnut-St-75243/unit-201/home/31183315,NTREIS,13996528,N,Y,32.922129,-96.7160412
MLS Listing,,Single Family Residential,,Dallas,TX,75216,75000,4,2.0,Glendale Park,1000,7405,1947,84,75,,Active,,,http://www.redfin.com/TX/Dallas/Undisclosed-address-75216/home/30844460,NTREIS,13997418,N,Y,32.6882765,-96.8009295
MLS Listing,,Vacant Land,2834 Lebrock St,Dallas,TX,75241,20000,0,,Carver Heights 02,,6490,,89,,,Active,,,http://www.redfin.com/TX/Dallas/2834-Lebrock-St-75241/home/30949041,NTREIS,13994813,N,Y,32.669513,-96.7748529
MLS Listing,,Vacant Land,6212 S Lancaster Rd,Dallas,TX,75241,52000,0,,Alameda Heights,,,,92,,,Active,,,http://www.redfin.com/TX/Dallas/6212-S-Lancaster-Rd-75241/home/30948932,NTREIS,13994215,N,Y,32.670178,-96.782417
MLS Listing,,Single Family Residential,2634 Carpenter Ave,Dallas,TX,75215,75000,2,1.0,Hamilton,716,7405,1921,94,105,,Active,,,http://www.redfin.com/TX/Dallas/2634-Carpenter-Ave-75215/home/30807970,NTREIS,13993016,N,Y,32.7562139,-96.7572721
MLS Listing,,Ranch,5 old dcad Trl,Lewisville,TX,75056,59700,0,,J Wilson,,520106,,97,,,Active,,,http://www.redfin.com/TX/The-Colony/5-old-dcad-Trl-75056/home/146171842,NTREIS,13992725,N,Y,32.810953,-96.853652
MLS Listing,,Condo/Co-op,9803 Walnut St Unit B201,Dallas,TX,75243,70000,1,1.0,Richland Trace Condos,774,,1981,99,90,220,Active,,,http://www.redfin.com/TX/Dallas/9803-Walnut-St-75243/unit-B201/home/148539268,NTREIS,13991389,N,Y,32.9224557,-96.7161216
MLS Listing,,Vacant Land,414 Bridges St,Dallas,TX,75217,60000,0,,Glendale Park,,31494,,99,,,Active,,,http://www.redfin.com/TX/Dallas/414-Bridges-St-75217/home/30739348,NTREIS,13992222,N,Y,32.7175907,-96.6764883
MLS Listing,,Vacant Land,2 Belmont Pl,Duncanville,TX,75116,52000,0,,Thoroughbred Hills Rep,,20212,,99,,38,Active,,,http://www.redfin.com/TX/Duncanville/2-Belmont-Pl-75116/home/31325617,NTREIS,13992015,N,Y,32.674338,-96.918974
MLS Listing,,Condo/Co-op,7152 Fair Oaks Ave #2132,Dallas,TX,75231,41900,0,1.0,Lakeview,351,380714,1975,102,119,85,Active,,,http://www.redfin.com/TX/Dallas/7152-Fair-Oaks-Ave-75231/unit-2132/home/30858690,NTREIS,13990420,N,Y,32.8732059,-96.7574778
