SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2902 State St #14,Dallas,TX,75204,350000,2,2.5,Carriage House Condo,1221,29969,1994,15,287,250,Active,March-30-2019 01:00 PM,March-30-2019 03:00 PM,http://www.redfin.com/TX/Dallas/2902-State-St-75204/unit-14/home/32218314,NTREIS,14042151,N,Y,32.7971998,-96.7978471
MLS Listing,,Townhouse,7416 Coronado Ave #17,Dallas,TX,75214,315000,2,2.0,Coronado Townhome,1835,1263,2005,15,172,116,Active,,,http://www.redfin.com/TX/Dallas/7416-Coronado-Ave-75214/unit-17/home/30763263,NTREIS,14040820,N,Y,32.8079961,-96.7314048
MLS Listing,,Condo/Co-op,3935 Buena Vista St Unit F,Dallas,TX,75204,315000,2,1.5,Bristle Cone Twnhse Condo,1053,95222,1980,15,299,335,Active,,,http://www.redfin.com/TX/Dallas/3935-Buena-Vista-St-75204/unit-F/home/30799024,NTREIS,14040934,N,Y,32.8125996,-96.7973798
MLS Listing,,Single Family Residential,2305 Castle Rock Rd,Carrollton,TX,75007,329900,4,2.0,Highlands Of Carrollton Sec 1,2385,8407,1979,15,138,,Active,April-7-2019 03:00 PM,April-7-2019 05:00 PM,http://www.redfin.com/TX/Carrollton/2305-Castle-Rock-Rd-75007/home/32956555,NTREIS,14042464,N,Y,33.0133844,-96.865235
MLS Listing,,Single Family Residential,1717 Hardy Rd,Grand Prairie,TX,75051,305500,4,3.5,Lake Crest Add Un 02,2187,9365,1988,15,140,,Active,March-31-2019 01:00 PM,March-31-2019 03:00 PM,http://www.redfin.com/TX/Grand-Prairie/1717-Hardy-Rd-75051/home/31567199,NTREIS,14043013,N,Y,32.722188,-96.977634
MLS Listing,,Condo/Co-op,2220 Canton St #103,Dallas,TX,75201,325000,1,1.0,Canton Loft 2220,1446,41774,1925,15,225,613,Active,March-31-2019 12:00 AM,March-31-2019 02:00 PM,http://www.redfin.com/TX/Dallas/2220-Canton-St-75201/unit-103/home/31170734,NTREIS,14043664,N,Y,32.7803008,-96.7894358
MLS Listing,,Single Family Residential,1521 Nokomis Ave,Dallas,TX,75224,315000,4,2.0,Oak Park Estates,2675,9932,1967,15,118,,Active,,,http://www.redfin.com/TX/Dallas/1521-Nokomis-Ave-75224/home/30899670,NTREIS,14043640,N,Y,32.7038504,-96.8458414
MLS Listing,,Single Family Residential,7929 Claremont Dr,Dallas,TX,75228,310000,3,2.0,Claremont 06 Inst,1827,15551,1960,16,170,,Active,,,http://www.redfin.com/TX/Dallas/7929-Claremont-Dr-75228/home/30967173,NTREIS,14041845,N,Y,32.7981022,-96.7117946
MLS Listing,,Single Family Residential,4725 Forrest Springs Cv,Garland,TX,75043,312000,5,3.5,Highport Estates,3157,7405,2004,16,99,28,Active,March-31-2019 01:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Garland/4725-Forrest-Springs-Cv-75043/home/30734017,NTREIS,14041917,N,Y,32.8595638,-96.5586768
MLS Listing,,Single Family Residential,9627 Millridge Dr,Dallas,TX,75243,334900,4,2.5,Forest Meadows,2343,9017,1971,16,143,,Active,,,http://www.redfin.com/TX/Dallas/9627-Millridge-Dr-75243/home/31070465,NTREIS,14034577,N,Y,32.9045963,-96.7295595
