SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3301 Cornell Ave,Highland Park,TX,75205,2599000,5,6.0,Highland Park,5792,10498,2004,8,449,,Active,March-31-2019 01:00 PM,March-31-2019 03:00 PM,http://www.redfin.com/TX/Dallas/3301-Cornell-Ave-75205/home/32065623,NTREIS,14049016,N,Y,32.8332008,-96.7854149
MLS Listing,,Single Family Residential,3413 Marquette St,University Park,TX,75225,2395000,5,5.5,University Heights,5334,10498,1993,8,449,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3413-Marquette-St-75225/home/32105553,NTREIS,14048694,N,Y,32.8610572,-96.7876744
MLS Listing,,Single Family Residential,4224 Beverly Dr,Highland Park,TX,75205,2500000,4,3.5,Highland Park,3907,13939,1929,8,640,,Active,,,http://www.redfin.com/TX/Dallas/4224-Beverly-Dr-75205/home/32068968,NTREIS,14047998,N,Y,32.8324062,-96.8061089
MLS Listing,,Single Family Residential,765 Evergreen Hills Rd,Dallas,TX,75208,2000000,4,4.5,Kessler Park Add 5,4330,17424,2019,9,462,,Active,,,http://www.redfin.com/TX/Dallas/765-Evergreen-Hills-Rd-75208/home/143838020,NTREIS,14048334,N,Y,32.7646368,-96.8346802
MLS Listing,,Single Family Residential,4604 Lakeside Dr,Highland Park,TX,75205,6750000,4,4.5,Highland Park 2ns Inst,6950,22303,1919,10,971,,Active,,,http://www.redfin.com/TX/Dallas/4604-Lakeside-Dr-75205/home/32064359,NTREIS,14046516,N,Y,32.8272194,-96.800668
MLS Listing,,Single Family Residential,11887 Doolin Ct,Dallas,TX,75230,2895000,3,3.5,Iris Hollow,5429,16945,2013,10,533,250,Active,,,http://www.redfin.com/TX/Dallas/11887-Doolin-Ct-75230/home/49674044,NTREIS,14046380,N,Y,32.9107545,-96.7899549
MLS Listing,,Single Family Residential,7139 Hillgreen Dr,Dallas,TX,75214,2495000,5,5.0,CLOISTERS ESTATES,5380,44867,1979,11,464,,Active,,,http://www.redfin.com/TX/Dallas/7139-Hillgreen-Dr-75214/home/30845479,NTREIS,14035924,N,Y,32.8440868,-96.7312317
MLS Listing,,Single Family Residential,2708 Daniel Ave,University Park,TX,75205,2065000,4,4.5,Landrums,5248,11587,2018,11,393,,Active,,,http://www.redfin.com/TX/Dallas/2708-Daniel-Ave-75205/home/32087787,NTREIS,14046422,N,Y,32.8469234,-96.7737631
MLS Listing,,Condo/Co-op,1918 Olive St #3902,Dallas,TX,75201,5500000,3,3.5,Museum Tower Condo,4587,67649,2012,11,1199,3991,Active,,,http://www.redfin.com/TX/Dallas/1918-Olive-St-75201/unit-3902/home/160706210,NTREIS,14045942,N,Y,32.7891925,-96.8000171
MLS Listing,,Condo/Co-op,3505 Turtle Creek Blvd Unit 2A,Dallas,TX,75219,2695000,3,4.5,Vendome On Turtle Creek,4200,90997,2000,11,642,2876,Active,,,http://www.redfin.com/TX/Dallas/3505-Turtle-Creek-Blvd-75219/unit-2A/home/30731949,NTREIS,14045376,N,Y,32.8107585,-96.8037023
MLS Listing,,Multi-Family (5+ Unit),5708 Hudson St,Dallas,TX,75206,2500000,0,,Ross Ave Heights,10840,19384,1964,11,231,,Active,,,http://www.redfin.com/TX/Dallas/5708-Hudson-St-75206/home/30798649,NTREIS,14046129,N,Y,32.8097454,-96.7681741
MLS Listing,,Single Family Residential,5744 Brookstown,Dallas,TX,75230,2100000,5,5.5,Melshire Estates,5485,16117,2015,11,383,,Active,,,http://www.redfin.com/TX/Dallas/5744-Brookstown-Dr-75230/home/30925560,NTREIS,14041179,N,Y,32.9104826,-96.8094574
MLS Listing,,Single Family Residential,4592 Belfort Ave,Highland Park,TX,75205,2550000,4,4.5,Highland Park West 1,5089,6752,2013,12,501,,Active,April-14-2019 01:00 PM,April-14-2019 03:00 PM,http://www.redfin.com/TX/Dallas/4592-Belfort-Pl-75205/home/32067370,NTREIS,14045089,N,Y,32.8260906,-96.8157781
MLS Listing,,Single Family Residential,4408 Lorraine Ave,Highland Park,TX,75205,2100000,3,4.5,Highland Park,3711,11935,1939,12,566,,Active,,,http://www.redfin.com/TX/Dallas/4408-Lorraine-Ave-75205/home/32068775,NTREIS,14045116,N,Y,32.8292978,-96.810441
MLS Listing,,Single Family Residential,3528 Marquette St,University Park,TX,75225,3495000,6,7.0,University Heights,6833,10498,2015,12,511,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3528-Marquette-St-75225/home/32105594,NTREIS,14043947,N,Y,32.8616736,-96.790457
MLS Listing,,Single Family Residential,3825 Wentwood Dr,University Park,TX,75225,2495000,5,5.5,University Heights,5297,10498,2003,12,471,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3825-Wentwood-Dr-75225/home/32106851,NTREIS,14040795,N,Y,32.8630688,-96.7974664
MLS Listing,,Single Family Residential,4021 Marquette St,University Park,TX,75225,2225000,4,5.5,University Heights,5846,12153,2005,12,381,,Active,,,http://www.redfin.com/TX/Dallas/4021-Marquette-St-75225/home/32105770,NTREIS,14044191,N,Y,32.8605856,-96.803221
MLS Listing,,Single Family Residential,3809 Caruth Blvd,University Park,TX,75225,2799000,6,6.5,University Heights 4th Sec Amd,7303,13199,1994,12,383,,Active,,,http://www.redfin.com/TX/Dallas/3809-Caruth-Blvd-75225/home/32105924,NTREIS,14044255,N,Y,32.858864,-96.7973827
MLS Listing,,Single Family Residential,3605 Wentwood Dr,University Park,TX,75225,3499000,5,7.0,University Heights Sec 06,6548,10498,2013,12,534,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3605-Wentwood-Dr-75225/home/32106777,NTREIS,14044231,N,Y,32.8630693,-96.7926121
MLS Listing,,Single Family Residential,12114 Prestonridge Rd,Dallas,TX,75230,2250000,5,6.0,Shiremont 02,6226,16117,2017,12,361,,Active,,,http://www.redfin.com/TX/Dallas/12114-Prestonridge-Rd-75230/home/31018520,NTREIS,14045125,N,Y,32.9139427,-96.7917084
MLS Listing,,Single Family Residential,3701 Marquette St,University Park,TX,75225,2799000,6,7.0,University Heights Add Sec 05,6556,10498,2004,12,427,,Active,,,http://www.redfin.com/TX/Dallas/3701-Marquette-St-75225/home/32105651,NTREIS,14036976,N,Y,32.8610495,-96.7946835
MLS Listing,,Single Family Residential,4445 Larchmont St,University Park,TX,75205,2100000,5,5.5,Armstrong Fairway 2nd Inst,5000,7013,2016,13,420,,Active,,,http://www.redfin.com/TX/Dallas/4445-Larchmont-St-75205/home/32053850,NTREIS,14043756,N,Y,32.8431377,-96.812806
MLS Listing,,Single Family Residential,6606 Northaven Rd,Dallas,TX,75230,2424000,5,6.0,Hillcrest Estates,5358,63249,1964,14,452,3,Active,March-31-2019 02:00 AM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/6606-Northaven-Rd-75230/home/31023607,NTREIS,14043025,N,Y,32.9015478,-96.7928573
MLS Listing,,Single Family Residential,,Dallas,TX,75229,3750000,5,7.5,Taylor Estates,10820,43560,1997,15,347,,Active,,,http://www.redfin.com/TX/Dallas/Undisclosed-address-75229/home/30878467,NTREIS,14044127,N,Y,32.8810155,-96.8253382
MLS Listing,,Vacant Land,3600 Crescent Ave,Highland Park,TX,75205,5499000,0,,Highland Park,,1,1919,15,,,Active,,,http://www.redfin.com/TX/Dallas/3600-Crescent-Ave-75205/home/32064429,NTREIS,14044259,N,Y,32.8246583,-96.7947014
MLS Listing,,Single Family Residential,2908 Hood St,Dallas,TX,75219,2295000,4,5.5,Regents Park,6547,3615,2003,15,351,665,Active,March-31-2019 03:00 PM,March-31-2019 04:30 PM,http://www.redfin.com/TX/Dallas/2908-Hood-St-75219/home/32212174,NTREIS,14039068,N,Y,32.8062661,-96.8080153
MLS Listing,,Single Family Residential,3521 Wentwood Dr,University Park,TX,75225,2895000,5,6.5,University Heights,6183,10498,2007,15,468,,Active,April-14-2019 02:00 PM,April-14-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3521-Wentwood-Dr-75225/home/32106682,NTREIS,14035818,N,Y,32.8630348,-96.7900176
MLS Listing,,Single Family Residential,7110 Greenbrook Ln,Dallas,TX,75214,2249000,4,5.0,Green Cove Estates,5538,25831,2014,15,406,,Active,March-31-2019 01:30 PM,March-31-2019 03:00 PM,http://www.redfin.com/TX/Dallas/7110-Greenbrook-Ln-75214/home/30845446,NTREIS,14022591,N,Y,32.8440565,-96.7358724
MLS Listing,,Single Family Residential,6637 Northaven Rd,Dallas,TX,75230,2897630,4,5.0,Hillcrest Estates,7441,41121,2007,16,389,,Active,,,http://www.redfin.com/TX/Dallas/6637-Northaven-Rd-75230/home/31023895,NTREIS,14042400,N,Y,32.902448742,-96.79201441
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 20A&B,Dallas,TX,75201,7195000,3,4.5,Residences at the Stoneleigh,7500,,2008,16,959,5300,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-20A-B/home/113105221,NTREIS,14042899,N,Y,32.7972022,-96.8077287
MLS Listing,,Multi-Family (5+ Unit),4104 Cole,Dallas,TX,75205,4100000,0,,Elizabeth Court,18200,18295,1983,18,225,,Active,,,http://www.redfin.com/TX/Dallas/4104-Cole-Ave-75204/unit-104/home/31169604,NTREIS,14041417,N,Y,32.814666,-96.7936308
MLS Listing,,Multi-Family (5+ Unit),4230 Mckinney Ave,Dallas,TX,75205,2995000,0,,Cockrell Fairland Rev,9550,14985,1972,18,314,,Active,,,http://www.redfin.com/TX/Dallas/4230-McKinney-Ave-75205/home/30799071,NTREIS,14041356,N,Y,32.817068,-96.7901013
MLS Listing,,Single Family Residential,3836 Maplewood Ave,Highland Park,TX,75205,2975000,5,4.5,Highland Park,4887,14157,1996,18,609,,Active,,,http://www.redfin.com/TX/Dallas/3836-Maplewood-Ave-75205/home/32064023,NTREIS,14040478,N,Y,32.8355531,-96.7982406
MLS Listing,,Single Family Residential,11842 Doolin Ct,Dallas,TX,75230,2295000,4,4.5,Iris Hollow,5241,16248,2016,19,438,150,Active,,,http://www.redfin.com/TX/Dallas/11842-Doolin-Ct-75230/home/45517139,NTREIS,14040237,N,Y,32.9101841,-96.7894208
MLS Listing,,Single Family Residential,3101 Amherst Ave,University Park,TX,75225,2650000,5,5.5,Caruth Hills,5657,9583,2018,20,468,,Active,,,http://www.redfin.com/TX/Dallas/3101-Amherst-Ave-75225/home/32056924,NTREIS,14038829,N,Y,32.8518279,-96.7803732
MLS Listing,,Single Family Residential,5319 Bent Tree Dr,Dallas,TX,75248,2500000,5,6.5,Bent Tree,8413,22041,2005,22,297,,Active,,,http://www.redfin.com/TX/Dallas/5319-Bent-Tree-Dr-75248/home/31086542,NTREIS,14039442,N,Y,32.9797644,-96.8175572
MLS Listing,,Single Family Residential,5514 Edlen Dr,Dallas,TX,75220,4799000,6,8.0,Inwood,9130,27791,2018,22,526,,Active,,,http://www.redfin.com/TX/Dallas/5514-Edlen-Dr-75220/home/30879960,NTREIS,14039123,N,Y,32.8782591,-96.8132037
MLS Listing,,Single Family Residential,4818 Irvin Simmons Dr,Dallas,TX,75229,2750000,5,7.0,Royal Gardens,6050,22259,2010,22,455,,Active,,,http://www.redfin.com/TX/Dallas/4818-Irvin-Simmons-Dr-75229/home/30877284,NTREIS,14035083,N,Y,32.895911,-96.8255116
MLS Listing,,Single Family Residential,5941 Club Oaks Dr,Dallas,TX,75248,2195000,6,6.0,CLUB OAKS ANNEX,7543,18165,1977,22,291,,Active,,,http://www.redfin.com/TX/Dallas/5941-Club-Oaks-Dr-75248/home/31088781,NTREIS,14036685,N,Y,32.9849876,-96.8181433
MLS Listing,,Single Family Residential,5934 Walnut Hill Ln,Dallas,TX,75230,2875000,6,9.0,John Howell Abs 580,7144,34848,2004,23,402,,Active,,,http://www.redfin.com/TX/Dallas/5934-Walnut-Hill-Ln-75230/home/30879854,NTREIS,14032774,N,Y,32.87968,-96.805135
MLS Listing,,Single Family Residential,4421 Belclaire Ave,Highland Park,TX,75205,2000000,5,4.5,Highland Park,4815,10585,1938,23,415,,Active,,,http://www.redfin.com/TX/Dallas/4421-Belclaire-Ave-75205/home/32068767,NTREIS,14037149,N,Y,32.8295915,-96.8110898
MLS Listing,,Single Family Residential,4304 Belclaire Ave,Highland Park,TX,75205,5985000,5,5.5,Highland Park West 3rd Instl,7398,11718,2009,23,809,,Active,,,http://www.redfin.com/TX/Dallas/4304-Belclaire-Ave-75205/home/32068644,NTREIS,14027955,N,Y,32.8305098,-96.807511
MLS Listing,,Single Family Residential,4407 Pomona Rd,Dallas,TX,75209,3449000,5,6.0,Bluffview Estates,6873,16553,2017,24,502,,Active,,,http://www.redfin.com/TX/Dallas/4407-Pomona-Rd-75209/home/30854416,NTREIS,14036775,N,Y,32.8541435,-96.8345346
MLS Listing,,Single Family Residential,3740 PURDUE Ave,University Park,TX,75225,2475000,5,5.5,University Heights Add 01 Sec Rev,5489,7013,2019,24,451,,Active,April-14-2019 03:00 PM,April-14-2019 05:00 PM,http://www.redfin.com/TX/Dallas/3740-Purdue-Ave-75225/home/32108441,NTREIS,14034510,N,Y,32.854191,-96.796115
MLS Listing,,Single Family Residential,6507 Lakehurst,Dallas,TX,75230,2895000,4,5.5,Hillcrest Park,7990,16945,2002,24,362,,Active,,,http://www.redfin.com/TX/Dallas/6507-Lakehurst-Ave-75230/home/30875724,NTREIS,14036625,N,Y,32.8845384,-96.7928631
MLS Listing,,Single Family Residential,6346 Desco Dr,Dallas,TX,75225,3675000,5,7.0,Jackson Heights 04,8583,18774,2009,25,428,,Active,,,http://www.redfin.com/TX/Dallas/6346-Desco-Dr-75225/home/30875396,NTREIS,14034963,N,Y,32.8742176,-96.7956251
MLS Listing,,Condo/Co-op,1918 Olive St #3003,Dallas,TX,75201,2795000,2,2.5,Museum Tower Condo,3070,67649,2012,25,910,2671,Active,,,http://www.redfin.com/TX/Dallas/1918-Olive-St-75201/unit-3003/home/30782875,NTREIS,14035022,N,Y,32.7892661,-96.8005498
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 19CD,Dallas,TX,75201,3999000,4,4.0,Heritage At The Stoneleigh Hotel,5075,67039,2012,26,788,2935,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-19CD/home/144664165,NTREIS,14034024,N,Y,32.7971171,-96.8079
MLS Listing,,Multi-Family (5+ Unit),5404 Reiger Ave,Dallas,TX,75214,3050000,0,,East Columbia Place,14568,25700,1986,26,209,,Active,,,http://www.redfin.com/TX/Dallas/5404-Reiger-Ave-75214/home/30792469,NTREIS,14035397,N,Y,32.8002892,-96.7592482
MLS Listing,,Single Family Residential,4731 Wildwood Rd,Dallas,TX,75209,6499000,5,5.0,Bluffview Estates,8144,54232,1935,26,798,,Active,,,http://www.redfin.com/TX/Dallas/4731-Wildwood-Rd-75209/home/30854466,NTREIS,14035189,N,Y,32.860503,-96.8332994
MLS Listing,,Single Family Residential,3529 Caruth Blvd,University Park,TX,75225,4500000,5,7.5,University Heights,7530,11892,2014,26,598,,Active,,,http://www.redfin.com/TX/Dallas/3529-Caruth-Blvd-75225/home/32104267,NTREIS,14033868,N,Y,32.858919,-96.7915241
MLS Listing,,Single Family Residential,3421 Wentwood Dr,University Park,TX,75225,2850000,5,6.5,University Heights,6914,10498,2002,26,412,,Active,,,http://www.redfin.com/TX/Dallas/3421-Wentwood-Dr-75225/home/32106694,NTREIS,14034946,N,Y,32.8630515,-96.7880928
MLS Listing,,Single Family Residential,5539 Montrose Dr,Dallas,TX,75209,2499000,4,5.0,Greenway Parks,6494,12676,1949,26,385,100,Active,March-31-2019 03:00 PM,March-31-2019 05:00 PM,http://www.redfin.com/TX/Dallas/5539-Montrose-Dr-75209/home/30853342,NTREIS,14035049,N,Y,32.8382349,-96.8158618
MLS Listing,,Single Family Residential,4411 Taos Rd,Dallas,TX,75209,2850000,5,4.5,Bluffview Estates,4723,17076,2016,26,603,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/4411-Taos-Rd-75209/home/30854026,NTREIS,14033826,N,Y,32.8534,-96.8336972
MLS Listing,,Single Family Residential,3628 Dartmouth Ave,Highland Park,TX,75205,4150000,5,6.0,Highland Park,7204,10498,2007,26,576,,Active,,,http://www.redfin.com/TX/Dallas/3628-Dartmouth-Ave-75205/home/32065910,NTREIS,14035042,N,Y,32.830442,-96.7926121
MLS Listing,,Single Family Residential,4001 W Lawther Dr,Dallas,TX,75214,5495000,5,7.0,J R Estates,10681,84898,1987,26,514,,Active,,,http://www.redfin.com/TX/Dallas/4001-W-Lawther-Dr-75214/home/31134442,NTREIS,14035033,N,Y,32.8352409,-96.7281172
MLS Listing,,Single Family Residential,5344 Nakoma Dr,Dallas,TX,75209,2095000,3,3.5,Greenway Parks,4409,12894,1958,26,475,103,Active,,,http://www.redfin.com/TX/Dallas/5344-Nakoma-Dr-75209/home/30853803,NTREIS,14034947,N,Y,32.8398605,-96.8197929
MLS Listing,,Single Family Residential,3319 Hanover St,University Park,TX,75225,2850000,5,5.0,University Heights 03 Amd,4959,16814,2005,26,575,,Active,,,http://www.redfin.com/TX/Dallas/3319-Hanover-St-75225/home/32102628,NTREIS,14034608,N,Y,32.8546674,-96.7858333
MLS Listing,,Single Family Residential,3641 Greenbrier Dr,University Park,TX,75225,3250000,4,5.0,University Heights Sec 03,5342,11195,2012,28,608,,Active,April-14-2019 03:00 PM,April-14-2019 05:00 PM,http://www.redfin.com/TX/Dallas/3641-Greenbrier-Dr-75225/home/32104364,NTREIS,14031397,N,Y,32.8577453,-96.795374
MLS Listing,,Single Family Residential,7222 Colgate Ave,Dallas,TX,75225,2139000,5,5.5,CARUTH HILLS 7,5301,9409,2018,29,404,,Active,April-14-2019 02:00 PM,April-14-2019 04:00 PM,http://www.redfin.com/TX/Dallas/7222-Colgate-Ave-75225/home/30872159,NTREIS,14034143,N,Y,32.8601127,-96.7820467
MLS Listing,,Single Family Residential,6015 Norway Rd,Dallas,TX,75230,2989000,4,6.5,Preston Terrace,6243,19863,2017,29,479,,Active,,,http://www.redfin.com/TX/Dallas/6015-Norway-Rd-75230/home/30875917,NTREIS,14033862,N,Y,32.8888563,-96.8033465
MLS Listing,,Single Family Residential,916 Cedar Shores Dr,Heath,TX,75032,4950000,5,7.0,Shores At Cedar Glen,9985,65296,2016,29,496,33,Active,,,http://www.redfin.com/TX/Heath/916-Cedar-Shores-Dr-75032/home/160571851,NTREIS,14028075,N,Y,32.857789,-96.489514
MLS Listing,,Single Family Residential,5330 Drane Dr,Dallas,TX,75209,2995000,5,6.5,Greenway Parks Add,7033,24481,1983,29,426,112,Active,April-14-2019 01:00 PM,April-14-2019 03:00 PM,http://www.redfin.com/TX/Dallas/5330-Drane-Dr-75209/home/30853824,NTREIS,14033902,N,Y,32.8422657,-96.8203157
MLS Listing,,Single Family Residential,6623 Lupton Dr,Dallas,TX,75225,3275000,5,6.0,Jackson Heights 02,6896,22216,2019,30,475,,Active,,,http://www.redfin.com/TX/Dallas/6623-Lupton-Dr-75225/home/30875007,NTREIS,14032937,N,Y,32.8771695,-96.7909173
MLS Listing,,Single Family Residential,4557 Belclaire Ave,Highland Park,TX,75205,3495000,5,6.0,Highland Park,5790,8146,2019,30,604,,Active,,,http://www.redfin.com/TX/Dallas/4557-Belclaire-Ave-75205/home/32068780,NTREIS,14019991,N,Y,32.8291489,-96.8151921
MLS Listing,,Single Family Residential,4955 Wedgewood Ln,Dallas,TX,75220,6995000,4,5.0,Ridgewood Rev,7075,44257,2016,31,989,,Active,,,http://www.redfin.com/TX/Dallas/4955-Wedgewood-Ln-75220/home/31136763,NTREIS,14031649,N,Y,32.8741516,-96.823816
MLS Listing,,Single Family Residential,4432 Mockingbird Pkwy,University Park,TX,75205,2375000,5,7.0,Loma Linda,5126,7492,2008,32,463,,Active,,,http://www.redfin.com/TX/Dallas/4432-Mockingbird-Pkwy-75205/home/32090417,NTREIS,14020787,N,Y,32.8370033,-96.8120452
MLS Listing,,Single Family Residential,3926 Potomac Ave,Highland Park,TX,75205,6000000,5,4.5,Third Instl Mount Vernon,5949,14244,1921,33,1009,,Active,,,http://www.redfin.com/TX/Dallas/3926-Potomac-Ave-75205/home/32091954,NTREIS,14030301,N,Y,32.8380335,-96.79981
MLS Listing,,Single Family Residential,11525 Hillcrest Rd,Dallas,TX,75230,3600000,3,3.5,Hazel W Johnson,6130,58675,1941,33,587,,Active,,,http://www.redfin.com/TX/Dallas/11525-Hillcrest-Rd-75230/home/31023625,NTREIS,14029889,N,Y,32.90646,-96.7879255
MLS Listing,,Single Family Residential,9109 Guernsey Ln,Dallas,TX,75220,3149000,5,6.0,Landsdowne Estate 2nd Instl,6480,19471,2019,33,486,,Active,,,http://www.redfin.com/TX/Dallas/9109-Guernsey-Ln-75220/home/30879286,NTREIS,14026496,N,Y,32.8648773,-96.831478
MLS Listing,,Single Family Residential,3420 Saint Johns Dr,Highland Park,TX,75205,3000000,5,6.0,Highland Park 4th Inst,6115,9757,2003,33,491,,Active,,,http://www.redfin.com/TX/Dallas/3420-St-Johns-Dr-75205/home/32065799,NTREIS,14029979,N,Y,32.8347918,-96.7884276
MLS Listing,,Single Family Residential,4504 Mockingbird Ln,University Park,TX,75205,2499000,5,4.5,Potomac Park,5207,10716,2015,33,480,,Active,,,http://www.redfin.com/TX/Dallas/4504-Mockingbird-Ln-75205/home/32093556,NTREIS,14019649,N,Y,32.8369637,-96.8134339
MLS Listing,,Single Family Residential,10211 Waller Dr,Dallas,TX,75229,4195000,5,7.0,Mayflower Estates,7992,43560,2000,33,525,,Active,,,http://www.redfin.com/TX/Dallas/10211-Waller-Dr-75229/home/30877924,NTREIS,14027760,N,Y,32.8837004,-96.8194768
MLS Listing,,Single Family Residential,4430 Arcady Ave,Highland Park,TX,75205,4475000,5,7.5,Highland Park West 05 Instl,7742,13112,2016,36,578,,Active,,,http://www.redfin.com/TX/Dallas/4430-Arcady-Ave-75205/home/32067001,NTREIS,14028307,N,Y,32.8282133,-96.811027
MLS Listing,,Single Family Residential,4420 Bordeaux Ave,Highland Park,TX,75205,5295000,6,7.5,Highland Park,8737,17250,2008,36,606,,Active,,,http://www.redfin.com/TX/Dallas/4420-Bordeaux-Ave-75205/home/32067133,NTREIS,14029130,N,Y,32.8271788,-96.8106922
MLS Listing,,Single Family Residential,6630 Northport Dr,Dallas,TX,75230,2295000,5,6.0,WAGGONER PLACE,6072,17860,2003,36,378,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/6630-Northport-Dr-75230/home/30876246,NTREIS,14029016,N,Y,32.890115,-96.7902687
MLS Listing,,Single Family Residential,3909 Greenbrier Dr,University Park,TX,75225,2350000,5,4.5,University Heights,5635,10629,1982,36,417,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3909-Greenbrier-Dr-75225/home/32105855,NTREIS,14028228,N,Y,32.857657,-96.8002285
