SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,631 Lake Point Dr,Irving,TX,75039,1160000,5,5.5,Lakes Of Las Colinas Ph 01,5277,8581,2011,15,220,155,Active,,,http://www.redfin.com/TX/Irving/631-Lake-Point-Dr-75039/home/30790094,NTREIS,14038277,N,Y,32.881157,-96.9341289
MLS Listing,,Single Family Residential,7210 Elmridge Dr,Dallas,TX,75240,999500,4,3.5,Northwood Hills Add Sec 01,4803,20691,1969,17,208,25,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/TX/Dallas/7210-Elmridge-Dr-75240/home/31015496,NTREIS,14026834,N,Y,32.9379322,-96.7813146
MLS Listing,,Single Family Residential,11208 Cinderella Ln,Dallas,TX,75229,1089000,4,3.5,Midway Hills 04 03 Inst,3512,15987,1955,1,310,,Active,,,http://www.redfin.com/TX/Dallas/11208-Cinderella-Ln-75229/home/30927119,NTREIS,14051560,N,Y,32.9011836,-96.8393084
MLS Listing,,Condo/Co-op,3130 N Harwood St #807,Dallas,TX,75201,1150000,2,2.0,Bleu Ciel,1639,,2018,1,702,,Active,,,http://www.redfin.com/TX/Dallas/3130-N-Harwood-St-75201/unit-807/home/160897922,NTREIS,14053307,N,Y,32.7970118,-96.8112353
MLS Listing,,Single Family Residential,3533 Rosedale Ave,University Park,TX,75205,975000,4,4.5,Francis Daniels Park Rep,3066,6011,1980,1,318,,Active,,,http://www.redfin.com/TX/Dallas/3533-Rosedale-Ave-75205/home/32058045,NTREIS,14053920,N,Y,32.846936,-96.791665
MLS Listing,,Single Family Residential,3132 Amherst Ave,University Park,TX,75225,1200000,3,2.0,Caruth Hills,1848,9583,1936,1,649,,Active,,,http://www.redfin.com/TX/Dallas/3132-Amherst-Ave-75225/home/32056669,NTREIS,14052638,N,Y,32.8523421,-96.7822141
MLS Listing,,Single Family Residential,6301 Mercedes Ave,Dallas,TX,75214,1200000,5,4.5,Green Meadows,4836,15987,1948,1,248,,Active,,,http://www.redfin.com/TX/Dallas/6301-Mercedes-Ave-75214/home/30820235,NTREIS,14054461,N,Y,32.8285975,-96.7557709
MLS Listing,,Single Family Residential,3953 Merrell Rd,Dallas,TX,75229,1075000,5,4.5,Rosser Terrace 01,3829,17380,2015,1,281,,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3953-Merrell-Rd-75229/home/30928525,NTREIS,14052015,N,Y,32.887991,-96.8465115
MLS Listing,,Single Family Residential,3825 Purdue Ave,University Park,TX,75225,1249000,4,3.0,University Heights,3264,7013,1950,1,383,,Active,March-30-2019 02:00 PM,March-30-2019 04:00 PM,http://www.redfin.com/TX/Dallas/3825-Purdue-Ave-75225/home/32108224,NTREIS,14052975,N,Y,32.8536638,-96.7979267
MLS Listing,,Single Family Residential,5718 Greenbrier Dr,Dallas,TX,75209,949000,3,2.0,Highway Estates #2,2347,12284,1946,1,404,,Active,March-31-2019 02:30 PM,March-31-2019 04:30 PM,http://www.redfin.com/TX/Dallas/5718-Greenbrier-Dr-75209/home/30880688,NTREIS,14054216,N,Y,32.857672,-96.8144595
